experiment,scenario,mechanism,operation_mode,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D
simops,U,hybrid,simops,50,3,fifo,operation_mode,simops,85238.89150250223,0.011068099993281066,,,ok,,,,,,,82738.89150250223,2500.0,1.0,12.0,38.0,0.0,0,0.24,0.76,0.0,"{'shore': 12, 'battery': 38, 'brown': 0}",8.0,21192.701630994932,500.0,21692.701630994932,0.25,0.75,0.0,0.03125,26.0,36711.83998584088,2000.0,38711.83998584088,0.34615384615384615,0.6538461538461539,0.0,0.09615384615384616,11.0,17034.349885666416,0.0,17034.349885666416,0.0,1.0,0.0,0.0,5.0,7800.0,0.0,7800.0,0.2,0.8,0.0,0.0,43.0,6.0,0.8936269703546725,68.11235781581584,15.35493352978573,6.0,2.0,0.8407498122732244,23.0,3.0,0.9120680664234013,11.0,0.0,1.0,3.0,1.0,0.6483160585078792
simops,U,hybrid,sequential,50,3,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,50,3,greedy,operation_mode,sequential,106606.46034978409,0.017518999986350536,,,ok,,,,,,,102881.46034978409,3725.0,1.0,7.0,37.0,6.0,0,0.14,0.74,0.12,"{'shore': 7, 'battery': 37, 'brown': 6}",8.0,28284.62918693081,0.0,28284.62918693081,0.0,0.875,0.125,0.0,26.0,47962.48127718689,2600.0,50562.48127718689,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.125,11.0,17034.349885666416,1125.0,18159.349885666416,0.0,1.0,0.0,0.20454545454545456,5.0,9600.0,0.0,9600.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,15.561389245237278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,50,3,fifo,operation_mode,sequential,105981.46034978407,0.003979799977969378,,,ok,,,,,,,102881.46034978407,3100.0,1.0,7.0,37.0,6.0,0,0.14,0.74,0.12,"{'shore': 7, 'battery': 37, 'brown': 6}",8.0,28284.62918693081,0.0,28284.62918693081,0.0,0.875,0.125,0.0,26.0,47962.48127718689,2600.0,50562.48127718689,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.125,11.0,17034.349885666416,500.0,17534.349885666416,0.0,1.0,0.0,0.09090909090909091,5.0,9600.0,0.0,9600.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,15.561389245237278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,50,4,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,50,4,greedy,operation_mode,simops,83390.30128386723,0.03652710001915693,,,ok,,,,,,,82190.30128386723,1200.0,1.0,14.0,36.0,0.0,0,0.28,0.72,0.0,"{'shore': 14, 'battery': 36, 'brown': 0}",6.0,19399.380193202225,0.0,19399.380193202225,0.0,1.0,0.0,0.0,27.0,34003.34947270575,1200.0,35203.34947270575,0.48148148148148145,0.5185185185185185,0.0,0.05555555555555555,4.0,6587.571617959238,0.0,6587.571617959238,0.0,1.0,0.0,0.0,13.0,22200.0,0.0,22200.0,0.07692307692307693,0.9230769230769231,0.0,0.0,44.0,4.0,0.9264018721993975,76.61560381969164,14.86074752238193,6.0,0.0,1.0,22.0,3.0,0.8691222292325862,4.0,0.0,1.0,12.0,1.0,0.9887533400530805
simops,U,hybrid,simops,50,4,fifo,operation_mode,simops,82177.1774631596,0.012687699985690415,,,ok,,,,,,,81777.1774631596,400.0,1.0,14.0,36.0,0.0,0,0.28,0.72,0.0,"{'shore': 14, 'battery': 36, 'brown': 0}",6.0,19399.380193202225,0.0,19399.380193202225,0.0,1.0,0.0,0.0,27.0,33590.225651998146,400.0,33990.225651998146,0.48148148148148145,0.5185185185185185,0.0,0.018518518518518517,4.0,6587.571617959238,0.0,6587.571617959238,0.0,1.0,0.0,0.0,13.0,22200.0,0.0,22200.0,0.07692307692307693,0.9230769230769231,0.0,0.0,43.0,6.0,0.941633829073562,80.88742441264213,14.806420143323587,6.0,0.0,1.0,21.0,5.0,0.8932143304398865,4.0,0.0,1.0,12.0,1.0,0.9973003486000891
simops,U,hybrid,sequential,50,4,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,50,4,greedy,operation_mode,sequential,91441.41358538944,0.021651400020346045,,,ok,,,,,,,88241.41358538944,3200.0,1.0,9.0,41.0,0.0,0,0.18,0.82,0.0,"{'shore': 9, 'battery': 41, 'brown': 0}",6.0,19399.380193202225,0.0,19399.380193202225,0.0,1.0,0.0,0.0,27.0,38854.46177422795,3200.0,42054.46177422795,0.3333333333333333,0.6666666666666666,0.0,0.14814814814814814,4.0,6587.571617959238,0.0,6587.571617959238,0.0,1.0,0.0,0.0,13.0,23400.0,0.0,23400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.656868146462447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,50,4,fifo,operation_mode,sequential,91641.41358538944,0.005434999999124557,,,ok,,,,,,,88241.41358538944,3400.0,1.0,9.0,41.0,0.0,0,0.18,0.82,0.0,"{'shore': 9, 'battery': 41, 'brown': 0}",6.0,19399.380193202225,0.0,19399.380193202225,0.0,1.0,0.0,0.0,27.0,38854.46177422795,3400.0,42254.46177422795,0.3333333333333333,0.6666666666666666,0.0,0.1574074074074074,4.0,6587.571617959238,0.0,6587.571617959238,0.0,1.0,0.0,0.0,13.0,23400.0,0.0,23400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.671868146462447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,50,5,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,50,5,greedy,operation_mode,simops,83959.05778433298,0.034213799983263016,,,ok,,,,,,,83184.05778433298,775.0,1.0,11.0,39.0,0.0,0,0.22,0.78,0.0,"{'shore': 11, 'battery': 39, 'brown': 0}",9.0,20530.609994450555,0.0,20530.609994450555,0.4444444444444444,0.5555555555555556,0.0,0.0,26.0,39949.15467317274,400.0,40349.15467317274,0.19230769230769232,0.8076923076923077,0.0,0.019230769230769232,7.0,10704.293116709658,0.0,10704.293116709658,0.0,1.0,0.0,0.0,8.0,12000.0,375.0,12375.0,0.25,0.75,0.0,0.03125,46.0,4.0,0.9601276569591373,80.82819321404584,13.847524095038281,8.0,1.0,0.9227865968676561,24.0,2.0,0.974486098581197,7.0,0.0,1.0,7.0,1.0,0.9205831141296056
simops,U,hybrid,simops,50,5,fifo,operation_mode,simops,86975.4552371522,0.012726799992378801,,,ok,,,,,,,83400.4552371522,3575.0,1.0,11.0,39.0,0.0,0,0.22,0.78,0.0,"{'shore': 11, 'battery': 39, 'brown': 0}",9.0,20525.88811583136,0.0,20525.88811583136,0.4444444444444444,0.5555555555555556,0.0,0.0,26.0,40170.27400461117,3200.0,43370.27400461117,0.19230769230769232,0.8076923076923077,0.0,0.15384615384615385,7.0,10704.293116709658,0.0,10704.293116709658,0.0,1.0,0.0,0.0,8.0,12000.0,375.0,12375.0,0.25,0.75,0.0,0.03125,42.0,5.0,0.8873569886934919,63.37347719723225,14.219401381982301,7.0,2.0,0.9077720650823077,21.0,2.0,0.8397398436883456,7.0,0.0,1.0,7.0,1.0,0.9205831141296056
simops,U,hybrid,sequential,50,5,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,50,5,greedy,operation_mode,sequential,100708.89687510865,0.019753799948375672,,,ok,,,,,,,94283.89687510865,6425.0,1.0,8.0,40.0,2.0,0,0.16,0.8,0.04,"{'shore': 8, 'battery': 40, 'brown': 2}",9.0,28603.268019160707,0.0,28603.268019160707,0.0,1.0,0.0,0.0,26.0,41776.335739238246,3800.0,45576.335739238246,0.2692307692307692,0.6538461538461539,0.07692307692307693,0.18269230769230768,7.0,10704.293116709658,1500.0,12204.293116709658,0.0,1.0,0.0,0.42857142857142855,8.0,13200.0,1125.0,14325.0,0.125,0.875,0.0,0.09375,0.0,0.0,0.0,0.0,15.657565465416353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,50,5,fifo,operation_mode,sequential,100533.89687510866,0.004827899974770844,,,ok,,,,,,,94283.89687510865,6250.0,1.0,8.0,40.0,2.0,0,0.16,0.8,0.04,"{'shore': 8, 'battery': 40, 'brown': 2}",9.0,28603.268019160707,0.0,28603.268019160707,0.0,1.0,0.0,0.0,26.0,41776.335739238246,4000.0,45776.335739238246,0.2692307692307692,0.6538461538461539,0.07692307692307693,0.19230769230769232,7.0,10704.293116709658,1125.0,11829.293116709658,0.0,1.0,0.0,0.32142857142857145,8.0,13200.0,1125.0,14325.0,0.125,0.875,0.0,0.09375,0.0,0.0,0.0,0.0,15.657565465416353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,50,6,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,50,6,greedy,operation_mode,simops,86350.52344008256,0.037928500038105994,,,ok,,,,,,,84400.52344008256,1950.0,1.0,14.0,36.0,0.0,0,0.28,0.72,0.0,"{'shore': 14, 'battery': 36, 'brown': 0}",10.0,28334.110530250502,0.0,28334.110530250502,0.2,0.8,0.0,0.0,24.0,31595.93767721153,1200.0,32795.93767721153,0.4166666666666667,0.5833333333333334,0.0,0.0625,6.0,8870.475232620536,0.0,8870.475232620536,0.0,1.0,0.0,0.0,10.0,15600.0,750.0,16350.0,0.2,0.8,0.0,0.05,42.0,4.0,0.8821237183013543,66.89867921570496,15.35419656841492,8.0,2.0,0.8964093499025434,19.0,2.0,0.8392538506684281,6.0,0.0,1.0,9.0,0.0,0.9
simops,U,hybrid,simops,50,6,fifo,operation_mode,simops,86350.52344008256,0.01163799996720627,,,ok,,,,,,,84400.52344008256,1950.0,1.0,14.0,36.0,0.0,0,0.28,0.72,0.0,"{'shore': 14, 'battery': 36, 'brown': 0}",10.0,28334.110530250502,0.0,28334.110530250502,0.2,0.8,0.0,0.0,24.0,31595.93767721153,1200.0,32795.93767721153,0.4166666666666667,0.5833333333333334,0.0,0.0625,6.0,8870.475232620536,0.0,8870.475232620536,0.0,1.0,0.0,0.0,10.0,15600.0,750.0,16350.0,0.2,0.8,0.0,0.05,42.0,4.0,0.8821237183013543,66.89867921570496,15.35419656841492,8.0,2.0,0.8964093499025434,19.0,2.0,0.8392538506684281,6.0,0.0,1.0,9.0,0.0,0.9
simops,U,hybrid,sequential,50,6,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,50,6,greedy,operation_mode,sequential,94713.7528630006,0.021020499989390373,,,ok,,,,,,,90713.7528630006,4000.0,1.0,10.0,40.0,0.0,0,0.2,0.8,0.0,"{'shore': 10, 'battery': 40, 'brown': 0}",10.0,32745.101881785617,0.0,32745.101881785617,0.0,1.0,0.0,0.0,24.0,33498.175748594454,4000.0,37498.175748594454,0.3333333333333333,0.6666666666666666,0.0,0.20833333333333334,6.0,8870.475232620536,0.0,8870.475232620536,0.0,1.0,0.0,0.0,10.0,15600.0,0.0,15600.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,16.676107317217088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,50,6,fifo,operation_mode,sequential,94713.7528630006,0.0034823999740183353,,,ok,,,,,,,90713.7528630006,4000.0,1.0,10.0,40.0,0.0,0,0.2,0.8,0.0,"{'shore': 10, 'battery': 40, 'brown': 0}",10.0,32745.101881785617,0.0,32745.101881785617,0.0,1.0,0.0,0.0,24.0,33498.175748594454,4000.0,37498.175748594454,0.3333333333333333,0.6666666666666666,0.0,0.20833333333333334,6.0,8870.475232620536,0.0,8870.475232620536,0.0,1.0,0.0,0.0,10.0,15600.0,0.0,15600.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,16.676107317217088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,50,7,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,50,7,greedy,operation_mode,simops,82984.41532107558,0.03676500002620742,,,ok,,,,,,,82584.41532107558,400.0,1.0,12.0,38.0,0.0,0,0.24,0.76,0.0,"{'shore': 12, 'battery': 38, 'brown': 0}",9.0,19193.173036432883,0.0,19193.173036432883,0.4444444444444444,0.5555555555555556,0.0,0.0,27.0,40911.17279118373,400.0,41311.17279118373,0.25925925925925924,0.7407407407407407,0.0,0.018518518518518517,7.0,11080.069493458956,0.0,11080.069493458956,0.0,1.0,0.0,0.0,7.0,11400.0,0.0,11400.0,0.14285714285714285,0.8571428571428571,0.0,0.0,44.0,5.0,0.9339484554290455,76.85397422376843,15.058681635253711,7.0,2.0,0.928358169366303,24.0,2.0,0.9142089013604644,7.0,0.0,1.0,6.0,1.0,0.9512227014890013
simops,U,hybrid,simops,50,7,fifo,operation_mode,simops,82962.2749615758,0.012054099992383271,,,ok,,,,,,,82562.2749615758,400.0,1.0,12.0,38.0,0.0,0,0.24,0.76,0.0,"{'shore': 12, 'battery': 38, 'brown': 0}",9.0,19193.173036432883,0.0,19193.173036432883,0.4444444444444444,0.5555555555555556,0.0,0.0,27.0,40889.032431683954,400.0,41289.032431683954,0.25925925925925924,0.7407407407407407,0.0,0.018518518518518517,7.0,11080.069493458956,0.0,11080.069493458956,0.0,1.0,0.0,0.0,7.0,11400.0,0.0,11400.0,0.14285714285714285,0.8571428571428571,0.0,0.0,42.0,7.0,0.9108120821127832,70.86463059499874,15.205525634024005,7.0,2.0,0.8898045295195597,22.0,4.0,0.8842149788718559,7.0,0.0,1.0,6.0,1.0,0.9512227014890013
simops,U,hybrid,sequential,50,7,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,50,7,greedy,operation_mode,sequential,95340.1781503291,0.021804100018925965,,,ok,,,,,,,92640.1781503291,2700.0,1.0,8.0,41.0,1.0,0,0.16,0.82,0.02,"{'shore': 8, 'battery': 41, 'brown': 1}",9.0,27175.721722118484,0.0,27175.721722118484,0.0,1.0,0.0,0.0,27.0,40069.6498611089,2200.0,42269.6498611089,0.2962962962962963,0.7037037037037037,0.0,0.10185185185185185,7.0,12794.806567101716,500.0,13294.806567101716,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,7.0,12600.0,0.0,12600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45526986205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,50,7,fifo,operation_mode,sequential,96359.49590091902,0.002973900001961738,,,ok,,,,,,,93959.49590091902,2400.0,1.0,8.0,40.0,2.0,0,0.16,0.8,0.04,"{'shore': 8, 'battery': 40, 'brown': 2}",9.0,27175.721722118484,0.0,27175.721722118484,0.0,1.0,0.0,0.0,27.0,39588.967611698805,2400.0,41988.967611698805,0.2962962962962963,0.7037037037037037,0.0,0.1111111111111111,7.0,12794.806567101716,0.0,12794.806567101716,0.0,0.8571428571428571,0.14285714285714285,0.0,7.0,14400.0,0.0,14400.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,16.105269862049997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,50,8,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,50,8,greedy,operation_mode,simops,90798.93780392908,0.03201460000127554,,,ok,,,,,,,88798.93780392908,2000.0,1.0,11.0,39.0,0.0,0,0.22,0.78,0.0,"{'shore': 11, 'battery': 39, 'brown': 0}",10.0,27483.946323916487,2000.0,29483.946323916487,0.2,0.8,0.0,0.1,29.0,42233.28648493015,0.0,42233.28648493015,0.3103448275862069,0.6896551724137931,0.0,0.0,5.0,8281.704995082478,0.0,8281.704995082478,0.0,1.0,0.0,0.0,6.0,10800.0,0.0,10800.0,0.0,1.0,0.0,0.0,41.0,9.0,0.9080587874066901,67.05051972940856,13.918681146886415,7.0,3.0,0.7901277783546146,24.0,5.0,0.9296260808542248,5.0,0.0,1.0,5.0,1.0,0.9237508736693075
simops,U,hybrid,simops,50,8,fifo,operation_mode,simops,88862.58088497355,0.012227899977006018,,,ok,,,,,,,87662.58088497355,1200.0,1.0,13.0,37.0,0.0,0,0.26,0.74,0.0,"{'shore': 13, 'battery': 37, 'brown': 0}",10.0,29650.07373928287,0.0,29650.07373928287,0.1,0.9,0.0,0.0,29.0,40130.802150608215,1200.0,41330.802150608215,0.3793103448275862,0.6206896551724138,0.0,0.05172413793103448,5.0,8281.704995082478,0.0,8281.704995082478,0.0,1.0,0.0,0.0,6.0,9600.0,0.0,9600.0,0.16666666666666666,0.8333333333333334,0.0,0.0,40.0,7.0,0.8778694516846554,61.3866422430625,14.172195251580018,9.0,1.0,0.9649089181043806,21.0,5.0,0.814308040417626,5.0,0.0,1.0,5.0,1.0,0.9382417051796361
simops,U,hybrid,sequential,50,8,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,50,8,greedy,operation_mode,sequential,95505.24106061822,0.018909399979747832,,,ok,,,,,,,94305.24106061822,1200.0,1.0,8.0,42.0,0.0,0,0.16,0.84,0.0,"{'shore': 8, 'battery': 42, 'brown': 0}",10.0,31616.271433354228,0.0,31616.271433354228,0.0,1.0,0.0,0.0,29.0,43607.26463218154,1200.0,44807.26463218154,0.27586206896551724,0.7241379310344828,0.0,0.05172413793103448,5.0,8281.704995082478,0.0,8281.704995082478,0.0,1.0,0.0,0.0,6.0,10800.0,0.0,10800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.558973265434872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,50,8,fifo,operation_mode,sequential,95505.24106061822,0.004341599997133017,,,ok,,,,,,,94305.24106061822,1200.0,1.0,8.0,42.0,0.0,0,0.16,0.84,0.0,"{'shore': 8, 'battery': 42, 'brown': 0}",10.0,31616.271433354228,0.0,31616.271433354228,0.0,1.0,0.0,0.0,29.0,43607.26463218154,1200.0,44807.26463218154,0.27586206896551724,0.7241379310344828,0.0,0.05172413793103448,5.0,8281.704995082478,0.0,8281.704995082478,0.0,1.0,0.0,0.0,6.0,10800.0,0.0,10800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.558973265434872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,50,9,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,50,9,greedy,operation_mode,simops,81812.10519069672,0.03194900002563372,,,ok,,,,,,,81012.10519069672,800.0,1.0,13.0,37.0,0.0,0,0.26,0.74,0.0,"{'shore': 13, 'battery': 37, 'brown': 0}",10.0,25106.135171679172,0.0,25106.135171679172,0.3,0.7,0.0,0.0,17.0,18516.098002401854,800.0,19316.098002401854,0.5294117647058824,0.47058823529411764,0.0,0.058823529411764705,11.0,16989.87201661568,0.0,16989.87201661568,0.0,1.0,0.0,0.0,12.0,20400.0,0.0,20400.0,0.08333333333333333,0.9166666666666666,0.0,0.0,44.0,4.0,0.915858609329901,73.7216956825965,15.270401986791324,9.0,1.0,0.9292396429875852,13.0,2.0,0.8158513657309527,11.0,0.0,1.0,11.0,1.0,0.9692550682660833
simops,U,hybrid,simops,50,9,fifo,operation_mode,simops,84539.92641188033,0.010265399992931634,,,ok,,,,,,,81039.92641188033,3500.0,1.0,13.0,37.0,0.0,0,0.26,0.74,0.0,"{'shore': 13, 'battery': 37, 'brown': 0}",10.0,25106.135171679172,500.0,25606.135171679172,0.3,0.7,0.0,0.025,17.0,18543.91922358546,3000.0,21543.91922358546,0.5294117647058824,0.47058823529411764,0.0,0.22058823529411764,11.0,16989.87201661568,0.0,16989.87201661568,0.0,1.0,0.0,0.0,12.0,20400.0,0.0,20400.0,0.08333333333333333,0.9166666666666666,0.0,0.0,44.0,3.0,0.9006299126628703,70.32004552219583,15.346565752839936,9.0,1.0,0.9185253572732996,13.0,1.0,0.7773636024245599,11.0,0.0,1.0,11.0,1.0,0.9692550682660833
simops,U,hybrid,sequential,50,9,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,50,9,greedy,operation_mode,sequential,96272.0710971338,0.0191869999980554,,,ok,,,,,,,91372.0710971338,4900.0,1.0,8.0,41.0,1.0,0,0.16,0.82,0.02,"{'shore': 8, 'battery': 41, 'brown': 1}",10.0,31225.88891009074,2500.0,33725.88891009074,0.0,1.0,0.0,0.125,17.0,22541.03737718286,2400.0,24941.03737718286,0.35294117647058826,0.6470588235294118,0.0,0.17647058823529413,11.0,18405.144809860194,0.0,18405.144809860194,0.0,0.9090909090909091,0.09090909090909091,0.0,12.0,19200.0,0.0,19200.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,16.502608238122676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,50,9,fifo,operation_mode,sequential,96272.0710971338,0.003628699982073158,,,ok,,,,,,,91372.0710971338,4900.0,1.0,8.0,41.0,1.0,0,0.16,0.82,0.02,"{'shore': 8, 'battery': 41, 'brown': 1}",10.0,31225.88891009074,2500.0,33725.88891009074,0.0,1.0,0.0,0.125,17.0,22541.03737718286,2400.0,24941.03737718286,0.35294117647058826,0.6470588235294118,0.0,0.17647058823529413,11.0,18405.144809860194,0.0,18405.144809860194,0.0,0.9090909090909091,0.09090909090909091,0.0,12.0,19200.0,0.0,19200.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,16.502608238122676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,50,10,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,50,10,greedy,operation_mode,simops,83883.42380566993,0.03387419995851815,,,ok,,,,,,,81883.42380566994,2000.0,1.0,13.0,37.0,0.0,0,0.26,0.74,0.0,"{'shore': 13, 'battery': 37, 'brown': 0}",9.0,24115.139530245553,0.0,24115.139530245553,0.2222222222222222,0.7777777777777778,0.0,0.0,26.0,32732.02357979416,2000.0,34732.02357979416,0.4230769230769231,0.5769230769230769,0.0,0.09615384615384616,8.0,12436.260695630215,0.0,12436.260695630215,0.0,1.0,0.0,0.0,7.0,12600.0,0.0,12600.0,0.0,1.0,0.0,0.0,44.0,5.0,0.9306207092887235,78.06372124834554,14.197468532919721,8.0,1.0,0.9275367273035704,21.0,4.0,0.8916617276424633,8.0,0.0,1.0,7.0,0.0,1.0
simops,U,hybrid,simops,50,10,fifo,operation_mode,simops,83883.42380566993,0.01090460002887994,,,ok,,,,,,,81883.42380566993,2000.0,1.0,13.0,37.0,0.0,0,0.26,0.74,0.0,"{'shore': 13, 'battery': 37, 'brown': 0}",9.0,24115.139530245553,0.0,24115.139530245553,0.2222222222222222,0.7777777777777778,0.0,0.0,26.0,32732.02357979416,2000.0,34732.02357979416,0.4230769230769231,0.5769230769230769,0.0,0.09615384615384616,8.0,12436.260695630215,0.0,12436.260695630215,0.0,1.0,0.0,0.0,7.0,12600.0,0.0,12600.0,0.0,1.0,0.0,0.0,45.0,4.0,0.9436640983740808,78.55284833904643,14.187685991105706,9.0,0.0,1.0,21.0,4.0,0.8916617276424633,8.0,0.0,1.0,7.0,0.0,1.0
