N,scenario,seed,method,C_BS,status,error,obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,delay_cost,avg_stay_h,masking_rate,avg_delay_h,emissions_total
100,U,3,Rolling-Horizon,0.4,ok,,201438.5326838523,21.074271199999203,,,,,,,,,,,,,,,,21.074271199999203,,,,,,,,,,,,,True,,,,,,,0,197563.5326838523,3875.0,19,50660.400523969736,500.0,51160.400523969736,0.1578947368421052,0.7894736842105263,0.0526315789473684,0.0131578947368421,51,92156.8661593514,3000.0,95156.8661593514,0.1372549019607843,0.7058823529411765,0.1568627450980392,0.0735294117647058,18,30546.266000531174,375.0,30921.266000531174,0.0,0.8333333333333334,0.1666666666666666,0.0416666666666666,12,24200.0,0.0,24200.0,0.25,0.4166666666666667,0.3333333333333333,0.0,38,16,0.4591822681983061,63.82472055755781,16.058713090849295,6,8,0.4823947891588476,18,5,0.4212394796085647,12,0,0.6666666666666666,2,3,0.2724593638146423,13,71,16,0.13,0.71,0.16,201438.5326838523,201438.5326838523,3875.0,16.058713090849295,0.4591822681983061,,0.16
100,U,3,Fix-and-Optimize,0.4,ok,,194882.0706406171,12.441782000001696,,,,,,,,,,,,,,,,12.441782000001696,,,,,,,,,,,,,True,,,,,,,0,190282.0706406171,4600.0,19,53726.450144495626,1000.0,54726.450144495626,0.1578947368421052,0.7368421052631579,0.1052631578947368,0.0263157894736842,51,80325.47288909259,2600.0,82925.47288909259,0.1764705882352941,0.7647058823529411,0.0588235294117647,0.0637254901960784,18,27030.14760702889,1000.0,28030.14760702889,0.0,0.9444444444444444,0.0555555555555555,0.1111111111111111,12,29200.0,0.0,29200.0,0.1666666666666666,0.3333333333333333,0.5,0.0,52,10,0.5606496952678303,77.94495626088562,15.940270507034406,11,1,0.5996554089657661,25,8,0.5542708408800224,13,0,0.7222222222222222,3,1,0.2836419892960266,14,74,12,0.14,0.74,0.12,194882.0706406171,194882.0706406171,4600.0,15.940270507034406,0.5606496952678303,,0.12
100,U,4,CG+IR,0.4,ok,,158674.5087054121,17.950154300000577,0.0,4.482592640256928e-06,0.0004482592640256,158673.79743222718,158673.79743222718,158674.5087054121,0.0004482592640256,0.0,0.0,0.0,0.0,0.0,0.0,45126.0,1.0,17.950154300000577,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,45126.0,0.0,0.0,0,158674.5087054121,0.0,14,32007.10436372624,0.0,32007.10436372624,0.2857142857142857,0.7142857142857143,0.0,0.0,56,81924.16824977536,0.0,81924.16824977536,0.125,0.875,0.0,0.0,10,13743.236091910512,0.0,13743.236091910512,0.0,1.0,0.0,0.0,20,31000.0,0.0,31000.0,0.05,0.95,0.0,0.0,44,8,0.4910954142799541,84.10468896213895,16.48774223558815,8,3,0.7507723828332693,22,4,0.4329271472152777,3,0,0.3,11,1,0.5677403912137043,12,88,0,0.12,0.88,0.0,158674.5087054121,158674.5087054121,0.0,16.48774223558815,0.4910954142799541,,0.0
100,U,4,Rolling-Horizon,0.4,ok,,180034.16199935944,20.047362500001327,,,,,,,,,,,,,,,,20.047362500001327,,,,,,,,,,,,,True,,,,,,,0,175209.16199935944,4825.0,14,39673.67394863205,0.0,39673.67394863205,0.1428571428571428,0.7857142857142857,0.0714285714285714,0.0,56,84624.28668069409,2200.0,86824.28668069409,0.1607142857142857,0.8035714285714286,0.0357142857142857,0.0491071428571428,10,16911.201370033275,0.0,16911.201370033275,0.0,0.8,0.2,0.0,20,34000.0,2625.0,36625.0,0.1,0.8,0.1,0.0875,46,10,0.5145375686210203,70.71247959454311,16.108835955074493,6,2,0.5550892040054473,24,6,0.4679579640436824,6,2,0.7476862019579555,10,0,0.5,13,80,7,0.13,0.8,0.07,180034.16199935944,180034.16199935944,4825.0,16.108835955074493,0.5145375686210203,,0.07
100,U,4,Fix-and-Optimize,0.4,ok,,184358.61885519343,13.412447100003192,,,,,,,,,,,,,,,,13.412447100003192,,,,,,,,,,,,,True,,,,,,,0,181608.61885519343,2750.0,14,45204.55463448213,0.0,45204.55463448213,0.0714285714285714,0.7857142857142857,0.1428571428571428,0.0,56,81492.86285067807,2000.0,83492.86285067807,0.2321428571428571,0.7321428571428571,0.0357142857142857,0.0446428571428571,10,16911.201370033275,0.0,16911.201370033275,0.0,0.8,0.2,0.0,20,38000.0,750.0,38750.0,0.1,0.7,0.2,0.025,59,8,0.6173568044471481,78.66131950158643,15.697237497291976,10,1,0.7476705459839105,36,5,0.6724314674229578,7,1,0.700332914597801,6,1,0.3304400739638212,16,74,10,0.16,0.74,0.1,184358.61885519343,184358.61885519343,2750.0,15.697237497291976,0.6173568044471481,,0.1
100,U,5,CG+IR,0.4,ok,,161144.08286505236,17.52864639999825,0.0,2.7657192929710903e-05,0.002765719292971,161139.62607206308,161139.62607206308,161144.08286505236,0.002765719292971,0.0,0.0,0.0,0.0,0.0,0.0,43663.0,1.0,17.52864639999825,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,43663.0,0.0,0.0,0,161144.08286505236,0.0,17,46658.02304884422,0.0,46658.02304884422,0.0588235294117647,0.9411764705882352,0.0,0.0,50,65941.53435584393,0.0,65941.53435584393,0.26,0.74,0.0,0.0,17,23944.525460364253,0.0,23944.525460364253,0.0,1.0,0.0,0.0,16,24600.0,0.0,24600.0,0.0625,0.9375,0.0,0.0,38,8,0.4164112572272458,66.53013890129543,15.617709409339136,9,1,0.5345712233097173,16,7,0.3910682985291879,5,0,0.2941176470588235,8,0,0.5,15,85,0,0.15,0.85,0.0,161144.08286505236,161144.08286505236,0.0,15.617709409339136,0.4164112572272458,,0.0
100,U,5,Rolling-Horizon,0.4,ok,,198990.7181132424,20.58052060000045,,,,,,,,,,,,,,,,20.58052060000045,,,,,,,,,,,,,True,,,,,,,0,194890.7181132424,4100.0,17,51284.91116821717,0.0,51284.91116821717,0.1176470588235294,0.7647058823529411,0.1176470588235294,0.0,50,76934.34806069247,1600.0,78534.34806069247,0.2,0.72,0.08,0.04,17,29071.4588843327,2500.0,31571.4588843327,0.0,0.8235294117647058,0.1764705882352941,0.2941176470588235,16,37600.0,0.0,37600.0,0.0,0.625,0.375,0.0,38,12,0.4400105704123141,59.15571494622269,15.110562375823188,8,3,0.5780530356639489,20,7,0.4642907581849949,4,2,0.2917422073937962,6,0,0.375,12,73,15,0.12,0.73,0.15,198990.7181132424,198990.7181132424,4100.0,15.110562375823188,0.4400105704123141,,0.15
100,U,5,Fix-and-Optimize,0.4,ok,,190984.7818894606,15.410162699998182,,,,,,,,,,,,,,,,15.410162699998182,,,,,,,,,,,,,True,,,,,,,0,185134.7818894606,5850.0,17,51727.998782596536,0.0,51727.998782596536,0.1176470588235294,0.7647058823529411,0.1176470588235294,0.0,50,71492.98374792354,3600.0,75092.98374792354,0.22,0.74,0.04,0.09,17,27313.799358940523,1500.0,28813.799358940523,0.0,0.8823529411764706,0.1176470588235294,0.1764705882352941,16,34600.0,750.0,35350.0,0.0625,0.625,0.3125,0.03125,46,9,0.5109545264584087,76.06885842439655,14.991056977059166,10,1,0.6384268676180497,21,5,0.4606093681574297,8,2,0.5679989186739571,7,1,0.4722341169378288,14,75,11,0.14,0.75,0.11,190984.7818894606,190984.7818894606,5850.0,14.991056977059166,0.5109545264584087,,0.11
100,U,6,CG+IR,0.4,ok,,163953.08253364087,16.766182300001674,0.0,4.842116114169169e-06,0.0004842116114169,163952.28865377797,163952.28865377797,163953.08253364087,0.0004842116114169,0.0,0.0,0.0,0.0,0.0,0.0,43388.0,1.0,16.766182300001674,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,43388.0,0.0,0.0,0,163953.08253364087,0.0,18,44649.1622457126,0.0,44649.1622457126,0.2222222222222222,0.7777777777777778,0.0,0.0,46,65721.03215464568,0.0,65721.03215464568,0.1956521739130435,0.8043478260869565,0.0,0.0,16,22582.888133282693,0.0,22582.888133282693,0.0,1.0,0.0,0.0,20,31000.0,0.0,31000.0,0.05,0.95,0.0,0.0,40,10,0.459593193442639,72.30855710873254,15.870149078970275,7,4,0.5222642611653356,11,3,0.2830088355027839,9,0,0.5625,13,3,0.7270078105079899,14,86,0,0.14,0.86,0.0,163953.08253364087,163953.08253364087,0.0,15.870149078970275,0.459593193442639,,0.0
100,U,6,Rolling-Horizon,0.4,ok,,186180.0579928553,20.21991640000124,,,,,,,,,,,,,,,,20.21991640000124,,,,,,,,,,,,,True,,,,,,,0,180680.0579928553,5500.0,18,44629.05853970963,1000.0,45629.05853970963,0.2222222222222222,0.7777777777777778,0.0,0.0277777777777777,46,73661.7185389473,3000.0,76661.7185389473,0.0869565217391304,0.8695652173913043,0.0434782608695652,0.0815217391304347,16,24389.280914198407,1500.0,25889.280914198407,0.0,0.9375,0.0625,0.1875,20,38000.0,0.0,38000.0,0.2,0.55,0.25,0.0,38,10,0.4274530921220447,55.98463955220103,15.796863177770645,9,4,0.5849512256987414,16,4,0.3980165238229556,7,0,0.4375,6,2,0.3453713526885583,12,80,8,0.12,0.8,0.08,186180.0579928553,186180.0579928553,5500.0,15.796863177770645,0.4274530921220447,,0.08
100,U,6,Fix-and-Optimize,0.4,ok,,188506.2767087661,12.473744999999326,,,,,,,,,,,,,,,,12.473744999999326,,,,,,,,,,,,,True,,,,,,,0,185156.2767087661,3350.0,18,44780.06199253668,1000.0,45780.06199253668,0.2222222222222222,0.7777777777777778,0.0,0.0277777777777777,46,76986.93380203098,1600.0,78586.93380203098,0.1304347826086956,0.7608695652173914,0.108695652173913,0.0434782608695652,16,24389.280914198407,0.0,24389.280914198407,0.0,0.9375,0.0625,0.0,20,39000.0,750.0,39750.0,0.15,0.6,0.25,0.025,50,9,0.5216733229294264,67.76537235123581,15.14172863898474,12,3,0.7415464721408378,21,3,0.4636362260430072,10,2,0.6536933405132381,7,1,0.3516567974108707,13,76,11,0.13,0.76,0.11,188506.2767087661,188506.2767087661,3350.0,15.14172863898474,0.5216733229294264,,0.11
100,U,7,CG+IR,0.4,ok,,169281.16856687047,18.185545700001967,0.0,1.4488228362818971e-05,0.0014488228362818,169278.71598264275,169278.71598264275,169281.16856687047,0.0014488228362818,0.0,0.0,0.0,0.0,0.0,0.0,45148.0,1.0,18.185545700001967,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,45148.0,0.0,0.0,0,169281.16856687047,0.0,21,58625.27925580696,0.0,58625.27925580696,0.0,1.0,0.0,0.0,54,73908.73331758245,0.0,73908.73331758245,0.2592592592592592,0.7407407407407407,0.0,0.0,10,13747.15599348105,0.0,13747.15599348105,0.0,1.0,0.0,0.0,15,23000.0,0.0,23000.0,0.0666666666666666,0.9333333333333332,0.0,0.0,47,10,0.518434743763392,74.6753516915486,16.0073937537896,8,1,0.3836005392475805,26,7,0.5570237368373254,5,0,0.5,8,2,0.5805720841949626,15,85,0,0.15,0.85,0.0,169281.16856687047,169281.16856687047,0.0,16.0073937537896,0.518434743763392,,0.0
100,U,7,Rolling-Horizon,0.4,ok,,205936.20575522745,25.092971000001853,,,,,,,,,,,,,,,,25.092971000001853,,,,,,,,,,,,,True,,,,,,,0,201436.20575522745,4500.0,21,60809.266101276495,1500.0,62309.266101276495,0.1428571428571428,0.7619047619047619,0.0952380952380952,0.0357142857142857,54,89316.91290170277,3000.0,92316.91290170276,0.1666666666666666,0.7407407407407407,0.0925925925925925,0.0694444444444444,10,15310.026752248135,0.0,15310.026752248135,0.0,0.9,0.1,0.0,15,36000.0,0.0,36000.0,0.0,0.6,0.4,0.0,44,6,0.4585853776173958,66.06163109172118,15.801922596454435,11,1,0.5428633727249156,24,5,0.4714519802688213,5,0,0.5,4,0,0.2666666666666666,12,74,14,0.12,0.74,0.14,205936.20575522745,205936.20575522745,4500.0,15.801922596454435,0.4585853776173958,,0.14
100,U,7,Fix-and-Optimize,0.4,ok,,197642.5612005392,15.906588099998771,,,,,,,,,,,,,,,,15.906588099998771,,,,,,,,,,,,,True,,,,,,,0,195517.5612005392,2125.0,21,62537.53081057336,0.0,62537.53081057336,0.0952380952380952,0.8095238095238095,0.0952380952380952,0.0,54,83670.00363771763,1000.0,84670.00363771763,0.2037037037037037,0.7407407407407407,0.0555555555555555,0.0231481481481481,10,15310.026752248135,0.0,15310.026752248135,0.0,0.9,0.1,0.0,15,34000.0,1125.0,35125.0,0.0,0.6666666666666666,0.3333333333333333,0.05,50,9,0.5419610763030217,78.97270470915174,15.426248371875818,14,0,0.6661968326882873,28,7,0.567257126847567,4,2,0.5574089294079512,4,0,0.2666666666666666,13,76,11,0.13,0.76,0.11,197642.5612005392,197642.5612005392,2125.0,15.426248371875818,0.5419610763030217,,0.11
100,U,8,CG+IR,0.4,ok,,167048.1243424633,19.265330599999288,0.0,1.391077668628363e-05,0.0013910776686283,167045.8005733097,167045.8005733097,167048.1243424633,0.0013910776686283,0.0,0.0,0.0,0.0,0.0,0.0,45587.0,1.0,19.265330599999288,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,45587.0,0.0,0.0,0,167048.1243424633,0.0,19,51737.09906481649,0.0,51737.09906481649,0.0526315789473684,0.9473684210526316,0.0,0.0,61,86277.26444685584,0.0,86277.26444685584,0.2131147540983606,0.7868852459016393,0.0,0.0,9,12433.76083079103,0.0,12433.76083079103,0.0,1.0,0.0,0.0,11,16600.0,0.0,16600.0,0.0909090909090909,0.9090909090909092,0.0,0.0,51,10,0.5451211433145707,76.83490981504904,16.014034889435678,10,2,0.5523395492225249,28,7,0.5027567475247259,4,1,0.4832779219134246,9,0,0.8181818181818182,15,85,0,0.15,0.85,0.0,167048.1243424633,167048.1243424633,0.0,16.014034889435678,0.5451211433145707,,0.0
100,U,8,Rolling-Horizon,0.4,ok,,197032.4011374397,25.593753499997547,,,,,,,,,,,,,,,,25.593753499997547,,,,,,,,,,,,,True,,,,,,,0,190657.4011374397,6375.0,19,61130.041719075794,1500.0,62630.041719075794,0.1052631578947368,0.7368421052631579,0.1578947368421052,0.0394736842105263,61,94493.59858757292,4000.0,98493.59858757292,0.1475409836065573,0.8032786885245902,0.0491803278688524,0.081967213114754,9,12433.76083079103,875.0,13308.76083079103,0.0,1.0,0.0,0.1944444444444444,11,22600.0,0.0,22600.0,0.0909090909090909,0.6363636363636364,0.2727272727272727,0.0,46,9,0.5000572328748737,67.4493410943275,16.038625194115767,7,2,0.4465878295681583,28,7,0.5003369594375796,7,0,0.7777777777777778,4,0,0.3636363636363636,12,79,9,0.12,0.79,0.09,197032.4011374397,197032.4011374397,6375.0,16.038625194115767,0.5000572328748737,,0.09
100,U,8,Fix-and-Optimize,0.4,ok,,196195.1715817255,18.998063800001542,,,,,,,,,,,,,,,,18.998063800001542,,,,,,,,,,,,,True,,,,,,,0,190595.1715817255,5600.0,19,62719.41050966048,0.0,62719.41050966048,0.0526315789473684,0.7894736842105263,0.1578947368421052,0.0,61,92842.00024127396,5600.0,98442.00024127396,0.180327868852459,0.7704918032786885,0.0491803278688524,0.1147540983606557,9,12433.76083079103,0.0,12433.76083079103,0.0,1.0,0.0,0.0,11,22600.0,0.0,22600.0,0.0909090909090909,0.6363636363636364,0.2727272727272727,0.0,54,9,0.5923087364883196,81.58450449628918,15.658120285255851,11,0,0.5789473684210527,32,9,0.6103421909644584,7,0,0.7777777777777778,4,0,0.3636363636363636,13,78,9,0.13,0.78,0.09,196195.1715817255,196195.1715817255,5600.0,15.658120285255851,0.5923087364883196,,0.09
100,U,9,CG+IR,0.4,ok,,163375.09928639437,15.06517789999998,0.0,5.237906791117136e-06,0.0005237906791117,163374.24354285232,163374.24354285232,163375.09928639437,0.0005237906791117,0.0,0.0,0.0,0.0,0.0,0.0,41005.0,1.0,15.06517789999998,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,41005.0,0.0,0.0,0,163375.09928639437,0.0,19,52584.040584770926,0.0,52584.040584770926,0.0,1.0,0.0,0.0,43,56100.89968793068,0.0,56100.89968793068,0.3255813953488372,0.6744186046511628,0.0,0.0,24,34290.15901369276,0.0,34290.15901369276,0.0,1.0,0.0,0.0,14,20400.0,0.0,20400.0,0.1428571428571428,0.8571428571428571,0.0,0.0,45,10,0.4973327764401976,67.16928171625258,15.49952045074941,7,3,0.4595912261597685,21,6,0.5467073054190206,8,0,0.3333333333333333,9,1,0.6780450152833053,16,84,0,0.16,0.84,0.0,163375.09928639437,163375.09928639437,0.0,15.49952045074941,0.4973327764401976,,0.0
100,U,9,Rolling-Horizon,0.4,ok,,203925.66650561008,15.68133360000138,,,,,,,,,,,,,,,,15.68133360000138,,,,,,,,,,,,,True,,,,,,,0,200000.66650561008,3925.0,19,54373.40034849527,0.0,54373.40034849527,0.1578947368421052,0.7368421052631579,0.1052631578947368,0.0,43,73901.37455803606,1800.0,75701.37455803606,0.2093023255813953,0.627906976744186,0.1627906976744186,0.0523255813953488,24,39325.89159907873,2125.0,41450.89159907873,0.0,0.875,0.125,0.1770833333333333,14,32400.0,0.0,32400.0,0.0,0.6428571428571429,0.3571428571428571,0.0,37,6,0.388635041522161,60.38747655368355,15.210137182354035,9,1,0.4976256830776532,16,4,0.4008703321596487,9,1,0.3821329954531583,3,0,0.2142857142857142,12,71,17,0.12,0.71,0.17,203925.66650561008,203925.66650561008,3925.0,15.210137182354035,0.388635041522161,,0.17
100,U,9,Fix-and-Optimize,0.4,ok,,192346.13043251348,11.132370700001047,,,,,,,,,,,,,,,,11.132370700001047,,,,,,,,,,,,,True,,,,,,,0,186696.13043251348,5650.0,19,47227.09988983087,500.0,47727.09988983087,0.1578947368421052,0.8421052631578947,0.0,0.0131578947368421,43,71025.29298412215,2400.0,73425.29298412215,0.2325581395348837,0.627906976744186,0.1395348837209302,0.0697674418604651,24,36043.737558560446,2000.0,38043.737558560446,0.0,0.9583333333333334,0.0416666666666666,0.1666666666666666,14,32400.0,750.0,33150.0,0.0,0.6428571428571429,0.3571428571428571,0.0357142857142857,46,2,0.4660939188575132,69.94403648559931,15.121681793136895,14,0,0.7368421052631579,19,1,0.4466927420870786,9,1,0.391733499000289,4,0,0.2857142857142857,13,75,12,0.13,0.75,0.12,192346.13043251348,192346.13043251348,5650.0,15.121681793136895,0.4660939188575132,,0.12
100,U,10,CG+IR,0.4,ok,,162400.68099482113,17.81981309999901,0.0,1.0275021929239853e-05,0.0010275021929239,162399.0123242626,162399.0123242626,162400.68099482113,0.0010275021929239,0.0,0.0,0.0,0.0,0.0,0.0,42844.0,1.0,17.81981309999901,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,42844.0,0.0,0.0,0,162400.68099482113,0.0,18,50162.09373569747,0.0,50162.09373569747,0.0,1.0,0.0,0.0,54,72853.16619982292,0.0,72853.16619982292,0.2592592592592592,0.7407407407407407,0.0,0.0,18,25385.421059300723,0.0,25385.421059300723,0.0,1.0,0.0,0.0,10,14000.0,0.0,14000.0,0.2,0.8,0.0,0.0,44,12,0.4913431943008474,76.07500626751946,16.367746520109023,6,0,0.3333333333333333,23,9,0.5035303961447463,11,3,0.6635376687926914,4,0,0.4,16,84,0,0.16,0.84,0.0,162400.68099482113,162400.68099482113,0.0,16.367746520109023,0.4913431943008474,,0.0
100,U,10,Rolling-Horizon,0.4,ok,,191587.5729489813,19.257955699999,,,,,,,,,,,,,,,,19.257955699999,,,,,,,,,,,,,True,,,,,,,0,189187.5729489813,2400.0,18,51749.00239188672,0.0,51749.00239188672,0.0555555555555555,0.8888888888888888,0.0555555555555555,0.0,54,91053.14949779389,2400.0,93453.14949779389,0.2037037037037037,0.6666666666666666,0.1296296296296296,0.0555555555555555,18,25385.421059300723,0.0,25385.421059300723,0.0,1.0,0.0,0.0,10,21000.0,0.0,21000.0,0.1,0.6,0.3,0.0,39,12,0.4466134907026072,56.6673741011897,16.10621827974363,6,1,0.3544608330504633,17,8,0.3855703048575953,12,1,0.7106233389859198,4,2,0.4669037511295687,13,76,11,0.13,0.76,0.11,191587.5729489813,191587.5729489813,2400.0,16.10621827974363,0.4466134907026072,,0.11
100,U,10,Fix-and-Optimize,0.4,ok,,187466.4536148645,13.66621810000288,,,,,,,,,,,,,,,,13.66621810000288,,,,,,,,,,,,,True,,,,,,,0,183616.4536148645,3850.0,18,53662.10971954819,0.0,53662.10971954819,0.0,0.9444444444444444,0.0555555555555555,0.0,54,85568.9228360156,2600.0,88168.9228360156,0.2592592592592592,0.6296296296296297,0.1111111111111111,0.0601851851851851,18,25385.421059300723,1250.0,26635.421059300723,0.0,1.0,0.0,0.1388888888888889,10,19000.0,0.0,19000.0,0.1,0.7,0.2,0.0,53,8,0.5800671482032942,80.30263636743871,15.72350901663293,9,0,0.5,27,8,0.5927169411172114,13,0,0.7222222222222222,4,0,0.4,15,76,9,0.15,0.76,0.09,187466.4536148645,187466.4536148645,3850.0,15.72350901663293,0.5800671482032942,,0.09
100,U,1,CG+IR,0.45,ok,,178339.47421345147,16.55578819999937,0.0,1.5858094429793794e-05,0.0015858094429793,178336.64608922883,178336.64608922883,178339.47421345147,0.0015858094429793,0.0,0.0,0.0,0.0,0.0,0.0,42648.0,1.0,16.55578819999937,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,42648.0,0.0,0.0,0,178339.47421345147,0.0,19,51171.21168002153,0.0,51171.21168002153,0.2105263157894736,0.7894736842105263,0.0,0.0,48,73752.12764578388,0.0,73752.12764578388,0.1666666666666666,0.8333333333333334,0.0,0.0,19,29416.13488764601,0.0,29416.13488764601,0.0,1.0,0.0,0.0,14,24000.0,0.0,24000.0,0.0714285714285714,0.9285714285714286,0.0,0.0,40,11,0.4684529638046903,71.64454553062693,15.93382478876277,4,3,0.3104073572826067,20,5,0.4883080625751885,9,0,0.4736842105263157,7,3,0.6077692563207469,13,87,0,0.13,0.87,0.0,178339.47421345147,178339.47421345147,0.0,15.93382478876277,0.4684529638046903,,0.0
100,U,1,Rolling-Horizon,0.45,ok,,202909.0207742249,19.89678569999888,,,,,,,,,,,,,,,,19.89678569999888,,,,,,,,,,,,,True,,,,,,,0,199934.0207742249,2975.0,19,60433.12904029398,0.0,60433.12904029398,0.0526315789473684,0.8947368421052632,0.0526315789473684,0.0,48,78368.65766889806,600.0,78968.65766889806,0.25,0.625,0.125,0.015625,19,32332.23406503286,2000.0,34332.234065032855,0.0,0.8947368421052632,0.1052631578947368,0.2105263157894736,14,28800.0,375.0,29175.0,0.0,0.8571428571428571,0.1428571428571428,0.0178571428571428,38,11,0.4361377560742627,54.53674989650533,15.623290725763422,6,2,0.3821834119123396,16,8,0.4047145558240054,9,1,0.5224206369231345,7,0,0.5,13,76,11,0.13,0.76,0.11,202909.0207742249,202909.0207742249,2975.0,15.623290725763422,0.4361377560742627,,0.11
100,U,1,Fix-and-Optimize,0.45,ok,,204382.4711616829,13.883454200000417,,,,,,,,,,,,,,,,13.883454200000417,,,,,,,,,,,,,True,,,,,,,0,197307.4711616829,7075.0,19,62735.61189337302,500.0,63235.61189337302,0.0,0.9473684210526316,0.0526315789473684,0.0131578947368421,48,74881.383524321,3200.0,78081.383524321,0.3333333333333333,0.5416666666666666,0.125,0.0833333333333333,19,30890.47574398883,3000.0,33890.475743988834,0.0,0.9473684210526316,0.0526315789473684,0.3157894736842105,14,28800.0,375.0,29175.0,0.0,0.8571428571428571,0.1428571428571428,0.0178571428571428,49,8,0.5312309185911697,72.51316757647322,15.2841662991301,11,2,0.6684326550502655,19,6,0.4463098211075398,11,0,0.5789473684210527,8,0,0.5714285714285714,16,74,10,0.16,0.74,0.1,204382.4711616829,204382.4711616829,7075.0,15.2841662991301,0.5312309185911697,,0.1
100,U,2,CG+IR,0.45,ok,,190845.92207749336,21.038665399999445,0.0,8.302900139235905e-05,0.0083029001392359,190830.07633116347,190830.07633116347,190845.92207749336,0.0083029001392359,0.0,0.0,0.0,0.0,0.0,0.0,44467.0,1.0,21.038665399999445,full_pricing_converged,Full-CG LP-IP gap,1.0,1.0,0.0,,0.0,,0.0,simops,Optimal,Optimal,True,1.0,0.0,0.0,44467.0,0.0,0.0,0,190845.92207749336,0.0,23,71908.2069146626,0.0,71908.2069146626,0.0434782608695652,0.9565217391304348,0.0,0.0,53,78039.87275771453,0.0,78039.87275771453,0.2830188679245283,0.7169811320754716,0.0,0.0,12,19297.84240511622,0.0,19297.84240511622,0.0,1.0,0.0,0.0,12,21600.0,0.0,21600.0,0.0,1.0,0.0,0.0,46,12,0.4991296007408035,70.16649653766046,15.634125734324538,9,2,0.4126605039273325,24,10,0.5173918581839944,4,0,0.3333333333333333,9,0,0.75,16,84,0,0.16,0.84,0.0,190845.92207749336,190845.92207749336,0.0,15.634125734324538,0.4991296007408035,,0.0
100,U,2,Rolling-Horizon,0.45,ok,,218717.04530030765,21.27056660000017,,,,,,,,,,,,,,,,21.27056660000017,,,,,,,,,,,,,True,,,,,,,0,214242.04530030765,4475.0,23,74614.25950053375,0.0,74614.25950053375,0.0434782608695652,0.9130434782608696,0.0434782608695652,0.0,53,92883.3421509543,3600.0,96483.3421509543,0.2075471698113207,0.660377358490566,0.1320754716981132,0.0849056603773584,12,20944.44364881962,875.0,21819.44364881962,0.0,0.9166666666666666,0.0833333333333333,0.1458333333333333,12,25800.0,0.0,25800.0,0.0833333333333333,0.6666666666666666,0.25,0.0,43,10,0.476998908706452,63.94109005038797,15.344656989711204,11,2,0.545080047681181,24,4,0.4824272816940619,5,0,0.4166666666666667,3,4,0.3828669870160631,13,75,12,0.13,0.75,0.12,218717.04530030765,218717.04530030765,4475.0,15.344656989711204,0.476998908706452,,0.12
