obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,status,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,method,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,delay_cost,avg_stay_h,masking_rate,N,scenario,seed,avg_delay_h,simops_saving_pct,dominance_check_passed
147460.82632800058,6.056361000002653,0.0,0.0,0.0,147460.82632800058,147460.82632800058,147460.82632800058,0.0,0.0,0,0,0.0,0.0,0,20259,1,6.056361000002653,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,20259,0.0,0.0,0,145185.82632800058,2275.0,17,53621.64097580649,0.0,53621.64097580649,0.0,1.0,0.0,0.0,28,43251.155498080574,1400.0,44651.155498080574,0.25,0.75,0.0,0.0625,17,28513.02985411353,875.0,29388.02985411353,0.0,0.9411764705882352,0.0588235294117647,0.1029411764705882,13,19800.0,0.0,19800.0,0.2307692307692307,0.7692307692307693,0.0,0.0,0,0,0.0,0.0,17.20836516140793,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,10,64,1,0.1333333333333333,0.8533333333333334,0.0133333333333333,147460.82632800058,147460.82632800058,2275.0,17.20836516140793,0.0,75,U,9,,,
137520.8730950891,11.287485299999387,0.0,5.481232088516608e-05,0.0054812320885166,137513.3352568646,137513.3352568646,137520.8730950891,0.0054812320885166,0.0,0,0,0.0,0.0,0,30998,1,11.287485299999387,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,30998,0.0,0.0,0,137520.8730950891,0.0,17,45413.29110503956,0.0,45413.29110503956,0.2352941176470588,0.7647058823529411,0.0,0.0,28,42881.16394044175,0.0,42881.16394044175,0.25,0.75,0.0,0.0,17,27026.41804960784,0.0,27026.41804960784,0.0,1.0,0.0,0.0,13,22200.0,0.0,22200.0,0.0769230769230769,0.9230769230769232,0.0,0.0,46,6,0.6491540017165931,76.86108524409062,15.30261618574578,7,6,0.5697970663967344,21,0,0.75,10,0,0.5882352941176471,8,0,0.6153846153846154,CG+IR,12,63,0,0.16,0.84,0.0,137520.8730950891,137520.8730950891,0.0,15.30261618574578,0.6491540017165931,75,U,9,,6.7407415789206295,1.0
143316.66929316096,6.0958081999997376,0.0,0.0,0.0,143316.669293161,143316.669293161,143316.66929316096,0.0,0.0,0,0,0.0,0.0,0,20999,1,6.0958081999997376,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,20999,0.0,0.0,0,141916.66929316096,1400.0,11,34020.116096037586,0.0,34020.116096037586,0.0,1.0,0.0,0.0,39,62915.36058122731,1400.0,64315.36058122731,0.2564102564102564,0.6410256410256411,0.1025641025641025,0.0448717948717948,15,26981.19261589601,0.0,26981.19261589601,0.0,0.8666666666666667,0.1333333333333333,0.0,10,18000.0,0.0,18000.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,15.794723405411874,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,10,59,6,0.1333333333333333,0.7866666666666666,0.08,143316.66929316096,143316.66929316096,1400.0,15.794723405411874,0.0,75,U,10,,,
126533.25962910651,10.93340470000112,0.0,3.951358529394832e-05,0.0039513585293948,126528.25984635964,126528.25984635964,126533.25962910651,0.0039513585293948,0.0,0,0,0.0,0.0,0,31823,1,10.93340470000112,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,31823,0.0,0.0,0,126533.25962910651,0.0,11,28096.739912958103,0.0,28096.739912958103,0.2727272727272727,0.7272727272727273,0.0,0.0,39,57451.433100374525,0.0,57451.433100374525,0.2307692307692307,0.7692307692307693,0.0,0.0,15,24185.08661577387,0.0,24185.08661577387,0.0,1.0,0.0,0.0,10,16800.0,0.0,16800.0,0.1,0.9,0.0,0.0,33,4,0.4714178716511454,67.42107007068863,16.262724006736335,6,1,0.5926818054388824,16,3,0.4573548849745693,7,0,0.4666666666666667,4,0,0.4,CG+IR,13,62,0,0.1733333333333333,0.8266666666666667,0.0,126533.25962910651,126533.25962910651,0.0,16.262724006736335,0.4714178716511454,75,U,10,,11.71071707626918,1.0
194627.3794391578,7.22459489999892,0.0,0.0,0.0,194627.3794391578,194627.3794391578,194627.3794391578,0.0,0.0,0,0,0.0,0.0,0,25191,1,7.22459489999892,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,25191,0.0,0.0,0,192027.3794391578,2600.0,16,48043.17991247862,0.0,48043.17991247862,0.0,1.0,0.0,0.0,42,78357.33125092753,2600.0,80957.33125092753,0.1904761904761904,0.5952380952380952,0.2142857142857142,0.0773809523809523,18,44026.86827575161,0.0,44026.86827575161,0.0,0.4444444444444444,0.5555555555555556,0.0,14,21600.0,0.0,21600.0,0.2142857142857142,0.7857142857142857,0.0,0.0,0,0,0.0,0.0,13.162914973285734,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,11,60,19,0.1222222222222222,0.6666666666666666,0.2111111111111111,194627.3794391578,194627.3794391578,2600.0,13.162914973285734,0.0,90,U,1,,,
158175.68357234038,12.76805460000105,0.0,2.170212167693714e-06,0.0002170212167693,158175.34029754726,158175.34029754726,158175.68357234038,0.0002170212167693,0.0,0,0,0.0,0.0,0,38100,1,12.76805460000105,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,38100,0.0,0.0,0,158175.68357234038,0.0,16,41901.138934675415,0.0,41901.138934675415,0.1875,0.8125,0.0,0.0,42,63792.295232803845,0.0,63792.295232803845,0.1904761904761904,0.8095238095238095,0.0,0.0,18,28482.24940486116,0.0,28482.24940486116,0.0,1.0,0.0,0.0,14,24000.0,0.0,24000.0,0.0714285714285714,0.9285714285714286,0.0,0.0,42,8,0.5105624095093654,75.04265647450963,15.229068803640503,8,2,0.5798528570029275,18,4,0.4697157839427275,8,2,0.4969393454556381,8,0,0.5714285714285714,CG+IR,12,78,0,0.1333333333333333,0.8666666666666667,0.0,158175.68357234038,158175.68357234038,0.0,15.229068803640503,0.5105624095093654,90,U,1,,18.728966074484163,1.0
202354.39209416648,7.816499100001238,0.0,0.0005232124745017,0.0523212474501717,202248.5177519526,202248.5177519526,202354.39209416648,0.0523212474501717,0.0,0,0,0.0,0.0,0,25796,1,7.816499100001238,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,25796,0.0,0.0,0,201154.39209416648,1200.0,20,61983.81710851156,0.0,61983.81710851156,0.0,1.0,0.0,0.0,47,92229.22073848466,1200.0,93429.22073848466,0.1914893617021276,0.5531914893617021,0.2553191489361702,0.0319148936170212,12,29541.35424717029,0.0,29541.35424717029,0.0,0.4166666666666667,0.5833333333333334,0.0,11,17400.0,0.0,17400.0,0.1818181818181818,0.8181818181818182,0.0,0.0,0,0,0.0,0.0,13.605928104797234,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,11,60,19,0.1222222222222222,0.6666666666666666,0.2111111111111111,202354.39209416648,202354.39209416648,1200.0,13.605928104797234,0.0,90,U,2,,,
166221.48564959705,16.79189149999729,0.0,4.602125891624906e-05,0.0046021258916249,166213.83592756852,166213.83592756852,166221.48564959705,0.0046021258916249,0.0,0,0,0.0,0.0,0,39768,1,16.79189149999729,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,39768,0.0,0.0,0,166221.48564959705,0.0,20,53679.57818124496,0.0,53679.57818124496,0.2,0.8,0.0,0.0,47,74088.47953735924,0.0,74088.47953735924,0.1702127659574468,0.8297872340425532,0.0,0.0,12,18653.42793099284,0.0,18653.42793099284,0.0,1.0,0.0,0.0,11,19800.0,0.0,19800.0,0.0,1.0,0.0,0.0,38,8,0.4632310533909615,70.48998567047639,15.885955068137084,11,1,0.5800123823119108,16,6,0.3903695648461224,3,1,0.3119314675983808,8,0,0.7272727272727273,CG+IR,12,78,0,0.1333333333333333,0.8666666666666667,0.0,166221.48564959705,166221.48564959705,0.0,15.885955068137084,0.4632310533909615,90,U,2,,17.856250151345783,1.0
210126.762634011,7.215764400003536,0.0,0.0,0.0,210126.762634011,210126.762634011,210126.762634011,0.0,0.0,0,0,0.0,0.0,0,24448,1,7.215764400003536,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,24448,0.0,0.0,0,208276.762634011,1850.0,17,53711.54408170295,0.0,53711.54408170295,0.0,1.0,0.0,0.0,43,81776.11073489727,1600.0,83376.11073489727,0.2325581395348837,0.5348837209302325,0.2325581395348837,0.0465116279069767,18,40389.10781741075,250.0,40639.10781741075,0.0,0.5555555555555556,0.4444444444444444,0.0277777777777777,12,32400.0,0.0,32400.0,0.0,0.5,0.5,0.0,0,0,0.0,0.0,13.521552778786742,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,10,56,24,0.1111111111111111,0.6222222222222222,0.2666666666666666,210126.762634011,210126.762634011,1850.0,13.521552778786742,0.0,90,U,3,,,
163851.20541920076,14.94183950000297,0.0,4.251018670816009e-05,0.004251018670816,163844.24007386604,163844.24007386604,163851.20541920076,0.004251018670816,0.0,0,0,0.0,0.0,0,38034,1,14.94183950000297,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,38034,0.0,0.0,0,163851.20541920076,0.0,17,45570.8403265555,0.0,45570.8403265555,0.2352941176470588,0.7647058823529411,0.0,0.0,43,69729.42908964142,0.0,69729.42908964142,0.1395348837209302,0.8604651162790697,0.0,0.0,18,28150.93600300379,0.0,28150.93600300379,0.0,1.0,0.0,0.0,12,20400.0,0.0,20400.0,0.0833333333333333,0.9166666666666666,0.0,0.0,51,6,0.5944894959281168,83.60460501103142,16.151981981797796,11,2,0.6895974792318359,23,1,0.5361100390982283,9,0,0.5,8,3,0.8106804837804574,CG+IR,11,79,0,0.1222222222222222,0.8777777777777778,0.0,163851.20541920076,163851.20541920076,0.0,16.151981981797796,0.5944894959281168,90,U,3,,22.02268603709983,1.0
184430.2813103817,7.747516100000212,0.0,0.0,0.0,184430.28131038183,184430.28131038183,184430.2813103817,0.0,0.0,0,0,0.0,0.0,0,25929,1,7.747516100000212,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,25929,0.0,0.0,0,182630.2813103817,1800.0,12,39619.32442533694,0.0,39619.32442533694,0.0,1.0,0.0,0.0,49,88584.34533966902,1800.0,90384.34533966902,0.2244897959183673,0.5918367346938775,0.1836734693877551,0.0459183673469387,10,22626.611545375777,0.0,22626.611545375777,0.0,0.6,0.4,0.0,19,31800.0,0.0,31800.0,0.1052631578947368,0.8947368421052632,0.0,0.0,0,0,0.0,0.0,15.279384301540537,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,13,64,13,0.1444444444444444,0.7111111111111111,0.1444444444444444,184430.2813103817,184430.2813103817,1800.0,15.279384301540537,0.0,90,U,4,,,
158627.40932543078,13.80005600000004,0.0,2.00471256025034e-05,0.0020047125602503,158624.22930183203,158624.22930183203,158627.40932543078,0.0020047125602503,0.0,0,0,0.0,0.0,0,40211,1,13.80005600000004,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,40211,0.0,0.0,0,158627.40932543078,0.0,12,33568.854910117414,0.0,33568.854910117414,0.25,0.75,0.0,0.0,49,74581.3689828702,0.0,74581.3689828702,0.2040816326530612,0.7959183673469388,0.0,0.0,10,16277.185432443202,0.0,16277.185432443202,0.0,1.0,0.0,0.0,19,34200.0,0.0,34200.0,0.0,1.0,0.0,0.0,43,11,0.5412253802777046,77.63824836658506,15.754888664060392,7,3,0.7269931919474958,20,6,0.4766296002538595,4,1,0.4276707684910268,12,1,0.6502530433828465,CG+IR,13,77,0,0.1444444444444444,0.8555555555555555,0.0,158627.40932543078,158627.40932543078,0.0,15.754888664060392,0.5412253802777046,90,U,4,,13.990583217474343,1.0
195101.15509749195,7.526715699998022,0.0,0.0,0.0,195101.15509749195,195101.15509749195,195101.15509749195,0.0,0.0,0,0,0.0,0.0,0,25939,1,7.526715699998022,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,25939,0.0,0.0,0,194301.15509749195,800.0,14,43830.57843519331,0.0,43830.57843519331,0.0,1.0,0.0,0.0,47,82372.10586284906,800.0,83172.10586284906,0.2127659574468085,0.6595744680851063,0.1276595744680851,0.0212765957446808,16,43498.47079944956,0.0,43498.47079944956,0.0,0.3125,0.6875,0.0,13,24600.0,0.0,24600.0,0.1538461538461538,0.6923076923076923,0.1538461538461538,0.0,0,0,0.0,0.0,13.741679587404173,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,12,59,19,0.1333333333333333,0.6555555555555556,0.2111111111111111,195101.15509749195,195101.15509749195,800.0,13.741679587404173,0.0,90,U,5,,,
158418.7971368474,14.943755500000409,0.0,4.380288268406668e-06,0.0004380288268406,158418.1032168488,158418.1032168488,158418.7971368474,0.0004380288268406,0.0,0,0,0.0,0.0,0,38890,1,14.943755500000409,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,38890,0.0,0.0,0,158418.7971368474,0.0,14,35691.6176589283,0.0,35691.6176589283,0.2857142857142857,0.7142857142857143,0.0,0.0,47,74741.00600229789,0.0,74741.00600229789,0.1702127659574468,0.8297872340425532,0.0,0.0,16,25786.173475621174,0.0,25786.173475621174,0.0,1.0,0.0,0.0,13,22200.0,0.0,22200.0,0.0769230769230769,0.9230769230769232,0.0,0.0,37,7,0.464157128249583,68.388241678361,15.335699726246746,4,4,0.4886640857013294,18,2,0.4039281145013524,9,0,0.5625,6,1,0.5344786893138692,CG+IR,13,77,0,0.1444444444444444,0.8555555555555555,0.0,158418.7971368474,158418.7971368474,0.0,15.335699726246746,0.464157128249583,90,U,5,,18.801712343688788,1.0
188984.8851589748,7.742384699999093,0.0,7.247156179063779e-11,7.247156179063779e-09,188984.8851452788,188984.8851452788,188984.8851589748,7.247156179063779e-09,0.0,0,0,0.0,0.0,0,26079,1,7.742384699999093,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,26079,0.0,0.0,0,186509.8851589748,2475.0,15,47550.59808395068,0.0,47550.59808395068,0.0,1.0,0.0,0.0,44,75710.11215456443,1600.0,77310.11215456443,0.2727272727272727,0.5227272727272727,0.2045454545454545,0.0454545454545454,14,29049.174920459674,875.0,29924.174920459674,0.0,0.7142857142857143,0.2857142857142857,0.125,17,34200.0,0.0,34200.0,0.0,0.8823529411764706,0.1176470588235294,0.0,0,0,0.0,0.0,14.323484218996692,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,12,63,15,0.1333333333333333,0.7,0.1666666666666666,188984.8851589748,188984.8851589748,2475.0,14.323484218996692,0.0,90,U,6,,,
158545.19349137126,14.413712800000212,0.0,6.336195994897491e-06,0.0006336195994897,158544.18891795125,158544.18891795125,158545.19349137126,0.0006336195994897,0.0,0,0,0.0,0.0,0,39145,1,14.413712800000212,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,39145,0.0,0.0,0,158545.19349137126,0.0,15,41040.77584983863,0.0,41040.77584983863,0.2,0.8,0.0,0.0,44,64481.46491244526,0.0,64481.46491244526,0.2272727272727272,0.7727272727272727,0.0,0.0,14,22422.95272908735,0.0,22422.95272908735,0.0,1.0,0.0,0.0,17,30600.0,0.0,30600.0,0.0,1.0,0.0,0.0,48,11,0.5937663937616219,73.27116969377113,15.161510941340804,7,2,0.5698229693387963,21,9,0.5657188840560008,6,0,0.4285714285714285,14,0,0.8235294117647058,CG+IR,13,77,0,0.1444444444444444,0.8555555555555555,0.0,158545.19349137126,158545.19349137126,0.0,15.161510941340804,0.5937663937616219,90,U,6,,16.10694508293482,1.0
195587.69443551367,7.961744799998996,0.0,0.0,0.0,195587.69443551367,195587.69443551367,195587.69443551367,0.0,0.0,0,0,0.0,0.0,0,26397,1,7.961744799998996,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,26397,0.0,0.0,0,193387.69443551367,2200.0,17,52300.58049485977,0.0,52300.58049485977,0.0,1.0,0.0,0.0,50,87754.88430871828,2200.0,89954.88430871828,0.2,0.68,0.12,0.055,9,26932.229631935646,0.0,26932.229631935646,0.0,0.1111111111111111,0.8888888888888888,0.0,14,26400.0,0.0,26400.0,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.0,0,0,0.0,0.0,14.19487162491832,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,12,62,16,0.1333333333333333,0.6888888888888889,0.1777777777777777,195587.69443551367,195587.69443551367,2200.0,14.19487162491832,0.0,90,U,7,,,
163346.5908979633,15.283862299998871,0.0,5.233054817726417e-05,0.0052330548177264,163338.04288131872,163338.04288131872,163346.5908979633,0.0052330548177264,0.0,0,0,0.0,0.0,0,40618,1,15.283862299998871,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,40618,0.0,0.0,0,163346.5908979633,0.0,17,43653.74370167594,0.0,43653.74370167594,0.2352941176470588,0.7647058823529411,0.0,0.0,50,81345.71440742188,0.0,81345.71440742188,0.14,0.86,0.0,0.0,9,14347.132788865489,0.0,14347.132788865489,0.0,1.0,0.0,0.0,14,24000.0,0.0,24000.0,0.0714285714285714,0.9285714285714286,0.0,0.0,45,8,0.5558631050598574,83.26748896968594,15.728102070178892,6,2,0.4237474731535525,27,4,0.5960743830610739,5,0,0.5555555555555556,7,2,0.572875232765934,CG+IR,12,78,0,0.1333333333333333,0.8666666666666667,0.0,163346.5908979633,163346.5908979633,0.0,15.728102070178892,0.5558631050598574,90,U,7,,16.48421882092409,1.0
201292.3213809004,7.978151799998159,0.0,0.0,0.0,201292.3213809004,201292.3213809004,201292.3213809004,0.0,0.0,0,0,0.0,0.0,0,26181,1,7.978151799998159,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,26181,0.0,0.0,0,197667.3213809004,3625.0,18,57177.04311637339,0.0,57177.04311637339,0.0,1.0,0.0,0.0,54,99767.4603408176,3000.0,102767.4603408176,0.2037037037037037,0.6296296296296297,0.1666666666666666,0.0694444444444444,9,23322.81792370944,625.0,23947.81792370944,0.0,0.3333333333333333,0.6666666666666666,0.1388888888888889,9,17400.0,0.0,17400.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0,0,0.0,0.0,14.2547679519809,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,13,60,17,0.1444444444444444,0.6666666666666666,0.1888888888888888,201292.3213809004,201292.3213809004,3625.0,14.2547679519809,0.0,90,U,8,,,
166840.3005932309,16.667327499999374,0.0,3.160296814579205e-05,0.0031602968145792,166835.02794452582,166835.02794452582,166840.3005932309,0.0031602968145792,0.0,0,0,0.0,0.0,0,40652,1,16.667327499999374,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,40652,0.0,0.0,0,166840.3005932309,0.0,18,51014.21612336148,0.0,51014.21612336148,0.1666666666666666,0.8333333333333334,0.0,0.0,54,85607.14004412011,0.0,85607.14004412011,0.1666666666666666,0.8333333333333334,0.0,0.0,9,14018.944425749412,0.0,14018.944425749412,0.0,1.0,0.0,0.0,9,16200.0,0.0,16200.0,0.0,1.0,0.0,0.0,43,11,0.5452827997462878,78.636491336928,15.760675067426996,9,2,0.5963978444672096,24,9,0.5248201995695577,7,0,0.7777777777777778,3,0,0.3333333333333333,CG+IR,12,78,0,0.1333333333333333,0.8666666666666667,0.0,166840.3005932309,166840.3005932309,0.0,15.760675067426996,0.5452827997462878,90,U,8,,17.115417295266223,1.0
203101.9257223323,7.623943299997336,0.0,0.0,0.0,203101.9257223323,203101.9257223323,203101.9257223323,0.0,0.0,0,0,0.0,0.0,0,25263,1,7.623943299997336,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,25263,0.0,0.0,0,199151.9257223323,3950.0,18,57739.388853338525,0.0,57739.388853338525,0.0,1.0,0.0,0.0,39,70758.72375448876,3200.0,73958.72375448876,0.2051282051282051,0.6666666666666666,0.1282051282051282,0.1025641025641025,20,50853.81311450501,750.0,51603.81311450501,0.0,0.4,0.6,0.075,13,19800.0,0.0,19800.0,0.2307692307692307,0.7692307692307693,0.0,0.0,0,0,0.0,0.0,13.608617124648145,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,11,62,17,0.1222222222222222,0.6888888888888889,0.1888888888888888,203101.9257223323,203101.9257223323,3950.0,13.608617124648145,0.0,90,U,9,,,
166528.73556407305,13.270328999999036,0.0,3.391049265237261e-06,0.0003391049265237,166528.17085692668,166528.17085692668,166528.73556407305,0.0003391049265237,0.0,0,0,0.0,0.0,0,37336,1,13.270328999999036,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,37336,0.0,0.0,0,166528.73556407305,0.0,18,47550.09802000603,0.0,47550.09802000603,0.2777777777777778,0.7222222222222222,0.0,0.0,39,65139.08169061884,0.0,65139.08169061884,0.1282051282051282,0.8717948717948718,0.0,0.0,20,31639.55585344817,0.0,31639.55585344817,0.0,1.0,0.0,0.0,13,22200.0,0.0,22200.0,0.0769230769230769,0.9230769230769232,0.0,0.0,38,9,0.4697424356750064,67.97863207380257,15.23058851504538,7,4,0.5007544768528623,17,3,0.4532760912161404,7,1,0.3820026646932869,7,1,0.6111859827772179,CG+IR,11,79,0,0.1222222222222222,0.8777777777777778,0.0,166528.73556407305,166528.73556407305,0.0,15.23058851504538,0.4697424356750064,90,U,9,,18.007308413343022,1.0
191901.5914996891,7.640612799998053,0.0,0.0,0.0,191901.5914996891,191901.5914996891,191901.5914996891,0.0,0.0,0,0,0.0,0.0,0,25512,1,7.640612799998053,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,25512,0.0,0.0,0,188401.5914996891,3500.0,15,46812.45811771151,0.0,46812.45811771151,0.0,1.0,0.0,0.0,50,87728.38409649965,2000.0,89728.38409649965,0.18,0.72,0.1,0.05,15,38260.74928547788,1500.0,39760.74928547788,0.0,0.4,0.6,0.2,10,15600.0,0.0,15600.0,0.2,0.8,0.0,0.0,0,0,0.0,0.0,14.42543103505376,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,11,65,14,0.1222222222222222,0.7222222222222222,0.1555555555555555,191901.5914996891,191901.5914996891,3500.0,14.42543103505376,0.0,90,U,10,,,
161226.60694940868,13.474867699998867,0.0,6.713882005640322e-06,0.000671388200564,161225.52449299346,161225.52449299346,161226.60694940868,0.000671388200564,0.0,0,0,0.0,0.0,0,39082,1,13.474867699998867,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,simops,Optimal,Optimal,True,1,0,0,39082,0.0,0.0,0,161226.60694940868,0.0,15,40268.612076071455,0.0,40268.612076071455,0.2,0.8,0.0,0.0,50,81132.4911661801,0.0,81132.4911661801,0.14,0.86,0.0,0.0,15,24225.50370715709,0.0,24225.50370715709,0.0,1.0,0.0,0.0,10,15600.0,0.0,15600.0,0.2,0.8,0.0,0.0,48,8,0.5858388026558874,83.14716820680226,15.522159743013953,6,4,0.5864785593646857,29,4,0.6185662769711915,5,0,0.3333333333333333,8,0,0.8,CG+IR,12,78,0,0.1333333333333333,0.8666666666666667,0.0,161226.60694940868,161226.60694940868,0.0,15.522159743013953,0.5858388026558874,90,U,10,,15.9847473439688,1.0
215348.5311995486,8.387469900000724,0.0,0.0,0.0,215348.5311995486,215348.5311995486,215348.5311995486,0.0,0.0,0,0,0.0,0.0,0,27857,1,8.387469900000724,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,ok,sequential,Optimal,Optimal,True,1,0,0,27857,0.0,0.0,0,213123.5311995486,2225.0,19,59150.23695702706,0.0,59150.23695702706,0.0,1.0,0.0,0.0,48,91264.00166327952,1600.0,92864.00166327952,0.1875,0.5625,0.25,0.0416666666666666,19,41109.29257924204,625.0,41734.29257924204,0.0,0.5789473684210527,0.4210526315789473,0.0657894736842105,14,21600.0,0.0,21600.0,0.2142857142857142,0.7857142857142857,0.0,0.0,0,0,0.0,0.0,14.404763702546838,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CG+IR,12,68,20,0.12,0.68,0.2,215348.5311995486,215348.5311995486,2225.0,14.404763702546838,0.0,100,U,1,,,
