N,scenario,seed,method,status,error,obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,delay_cost,avg_stay_h,masking_rate,avg_delay_h
200,U,5,CG+IR,ok,,532762.389642453,33.47223959999974,3.25275889999466,8.604083593274265e-06,0.0008604083593274,532757.8057103172,532757.8057103172,532762.389642453,0.0008604083593274,-447.1777427752372,5133.0,49.0,-222.95664119123467,-447.1777427752372,5133.0,10980.0,20.0,33.47223959999974,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,7.490175526322505e-11,290.0,Greedy:200;FIFO:200,-447.1777427752372,simops,Optimal,Optimal,1.0,20.0,4000.0,10588.0,10980.0,-447.1777427752372,0.0971778088011381,0,532187.389642453,575.0,36,113431.17861894156,0.0,113431.17861894156,0.0,1.0,0.0,0.0,108,246740.51419285047,200.0,246940.51419285047,0.1388888888888889,0.4444444444444444,0.4166666666666667,0.0023148148148148,28,84415.69683066086,375.0,84790.69683066086,0.0,0.1071428571428571,0.8928571428571429,0.0267857142857142,28,87600.0,0.0,87600.0,0.0714285714285714,0.1428571428571428,0.7857142857142857,0.0,48,11,0.2637751152410921,71.77893342354547,14.73352380045944,18,3,0.538785039647451,26,8,0.2718403853787982,0,0,0.0,4,0,0.1428571428571428,17,91,92,0.085,0.455,0.46,532762.389642453,532762.389642453,575.0,14.73352380045944,0.2637751152410921,
200,U,5,Restricted-CG,ok,,594815.9635406217,4.2349040000008245,0.6561951000003319,0.000418005440296,0.0418005440296,594567.3272318868,594567.3272318868,594815.9635406217,0.0418005440296,-5797.974297040204,9640.0,288.0,-5797.974297040204,-5797.974297040204,9640.0,2471.0,8.0,4.2349040000008245,budgeted_max_iter,Pool LP-IP gap,0.0,0.0,0.0,0.0088623605494179,0.0,,-5797.974297040204,simops,Optimal,Optimal,1.0,8.0,800.0,2271.0,2471.0,-5797.974297040204,0.1549492267121531,0,571765.9635406217,23050.0,36,161627.33940745643,0.0,161627.33940745643,0.0555555555555555,0.4722222222222222,0.4722222222222222,0.0,108,255257.1606487905,20800.0,276057.16064879054,0.0925925925925925,0.5185185185185185,0.3888888888888889,0.2407407407407407,28,63681.46348437475,2250.0,65931.46348437475,0.0,0.5714285714285714,0.4285714285714285,0.1607142857142857,28,91200.0,0.0,91200.0,0.0714285714285714,0.0714285714285714,0.8571428571428571,0.0,45,7,0.2405927686095698,71.81190237550018,14.77931372120718,12,1,0.3490897546179409,22,6,0.2273270607006305,8,0,0.2857142857142857,3,0,0.1071428571428571,14,91,95,0.07,0.455,0.475,594815.9635406217,594815.9635406217,23050.0,14.77931372120718,0.2405927686095698,
200,U,5,Greedy,ok,,601892.0635447341,0.1630168999981833,,,,,,,,,,,,,,,,0.1630168999981833,,,,,,,,,,,,,,,,,,,,0,576042.0635447343,25850.0,36,159682.0080463507,0.0,159682.0080463507,0.1111111111111111,0.3888888888888889,0.5,0.0,108,259078.592014009,23600.0,282678.592014009,0.074074074074074,0.5277777777777778,0.3981481481481481,0.2731481481481481,28,63681.46348437475,2250.0,65931.46348437475,0.0,0.5714285714285714,0.4285714285714285,0.1607142857142857,28,93600.0,0.0,93600.0,0.0,0.1428571428571428,0.8571428571428571,0.0,43,7,0.2334880101802864,71.49387978626068,14.802120654990713,11,2,0.3447414600872222,21,5,0.2156195321566414,8,0,0.2857142857142857,3,0,0.1071428571428571,12,91,97,0.06,0.455,0.485,601892.0635447341,601892.0635447341,25850.0,14.802120654990713,0.2334880101802864,
200,U,5,FIFO,ok,,601441.3302853934,0.0850576000011642,,,,,,,,,,,,,,,,0.0850576000011642,,,,,,,,,,,,,,,,,,,,0,575291.3302853934,26150.0,36,161691.6080144533,1000.0,162691.6080144533,0.0833333333333333,0.4166666666666667,0.5,0.0138888888888888,108,259318.2587865657,21400.0,280718.25878656574,0.0833333333333333,0.5185185185185185,0.3981481481481481,0.2476851851851851,28,63681.46348437475,3000.0,66681.46348437475,0.0,0.5714285714285714,0.4285714285714285,0.2142857142857142,28,90600.0,750.0,91350.0,0.0357142857142857,0.1428571428571428,0.8214285714285714,0.0178571428571428,41,9,0.2247194896008106,66.95344117721245,14.85911790713987,10,4,0.3464370500090605,21,4,0.2049254519080477,8,0,0.2857142857142857,2,1,0.0835791183488138,13,91,96,0.065,0.455,0.48,601441.3302853934,601441.3302853934,26150.0,14.85911790713987,0.2247194896008106,
200,U,5,Rolling-Horizon,ok,,601112.915466253,42.6520703999995,,,,,,,,,,,,,,,,42.6520703999995,,,,,,,,,,,,,1.0,,,,,,,0,582537.915466253,18575.0,36,161691.6080144533,1500.0,163191.6080144533,0.0833333333333333,0.4166666666666667,0.5,0.0208333333333333,108,265651.08535802073,15200.0,280851.08535802073,0.0925925925925925,0.4629629629629629,0.4444444444444444,0.1759259259259259,28,65195.22209377898,1125.0,66320.22209377898,0.0,0.5357142857142857,0.4642857142857143,0.0803571428571428,28,90000.0,750.0,90750.0,0.0,0.2142857142857142,0.7857142857142857,0.0178571428571428,31,6,0.1717108761265944,50.65228804826606,14.996602662267533,7,3,0.2452726840726185,17,3,0.1714107277657834,5,0,0.1785714285714285,2,0,0.0714285714285714,13,86,101,0.065,0.43,0.505,601112.915466253,601112.915466253,18575.0,14.996602662267533,0.1717108761265944,
200,U,5,Fix-and-Optimize,ok,,592930.0679179686,26.90152930000113,,,,,,,,,,,,,,,,26.90152930000113,,,,,,,,,,,,,1.0,,,,,,,0,576130.0679179686,16800.0,36,159540.1637082096,500.0,160040.1637082096,0.1111111111111111,0.3888888888888889,0.5,0.0069444444444444,108,261108.4407253842,13800.0,274908.44072538416,0.074074074074074,0.5185185185185185,0.4074074074074074,0.1597222222222222,28,63681.46348437475,2500.0,66181.46348437475,0.0,0.5714285714285714,0.4285714285714285,0.1785714285714285,28,91800.0,0.0,91800.0,0.0,0.1785714285714285,0.8214285714285714,0.0,44,9,0.235351556736547,72.17050461210094,14.748971371824828,10,4,0.3327172211367297,23,5,0.2230786239480291,8,0,0.2857142857142857,3,0,0.1071428571428571,12,91,97,0.06,0.455,0.485,592930.0679179686,592930.0679179686,16800.0,14.748971371824828,0.235351556736547,
200,U,6,CG+IR,ok,,537342.149068886,34.98549830000047,3.24865950000094,2.0062236886879063e-06,0.0002006223688687,537341.0710403376,537341.0710403376,537342.149068886,0.0002006223688687,-414.7684183242859,6695.0,63.0,-90.76061341959485,-414.7684183242859,6695.0,11070.0,20.0,34.98549830000047,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,292.0,Greedy:200;FIFO:200,-414.7684183242859,simops,Optimal,Optimal,1.0,20.0,4000.0,10675.0,11070.0,-414.7684183242859,0.0928573168272094,0,536517.149068886,825.0,38,119282.0803410803,0.0,119282.0803410803,0.0,1.0,0.0,0.0,94,214377.32847621865,200.0,214577.32847621865,0.1276595744680851,0.5,0.3723404255319149,0.0026595744680851,30,86457.74025158674,625.0,87082.74025158674,0.0,0.1333333333333333,0.8666666666666667,0.0416666666666666,38,116400.0,0.0,116400.0,0.131578947368421,0.0789473684210526,0.7894736842105263,0.0,50,8,0.2701584871323793,76.11430711325875,14.90204919321256,16,1,0.4360316100051937,28,6,0.3305225329558076,1,0,0.0333333333333333,5,1,0.1419310039061204,17,92,91,0.085,0.46,0.455,537342.149068886,537342.149068886,825.0,14.90204919321256,0.2701584871323793,
200,U,6,Restricted-CG,ok,,595240.1802346383,3.01218830000289,0.4911060000049474,1.95577055603076e-16,1.95577055603076e-14,595240.1802346382,595240.1802346382,595240.1802346383,1.95577055603076e-14,-8614.535399274468,11417.0,291.0,-8614.535399274468,-8614.535399274468,11417.0,1923.0,6.0,3.01218830000289,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-8614.535399274468,simops,Optimal,Optimal,1.0,6.0,600.0,1723.0,1923.0,-8614.535399274468,0.1630396081162908,0,572865.1802346383,22375.0,38,159857.07169358965,6000.0,165857.07169358965,0.0526315789473684,0.5789473684210527,0.3684210526315789,0.0789473684210526,94,227528.76937221232,12000.0,239528.76937221232,0.1276595744680851,0.4468085106382978,0.425531914893617,0.1595744680851064,30,67879.33916883597,3250.0,71129.33916883597,0.0,0.5333333333333333,0.4666666666666667,0.2166666666666666,38,117600.0,1125.0,118725.0,0.0263157894736842,0.2368421052631578,0.7368421052631579,0.0197368421052631,53,7,0.2876381126338151,78.29818845030206,14.882397241267856,16,1,0.4410417135160884,21,5,0.2594321340024689,11,0,0.3666666666666666,5,1,0.1416162320241996,15,89,96,0.075,0.445,0.48,595240.1802346383,595240.1802346383,22375.0,14.882397241267856,0.2876381126338151,
200,U,6,Greedy,ok,,595240.1802346379,0.1650106999986746,,,,,,,,,,,,,,,,0.1650106999986746,,,,,,,,,,,,,,,,,,,,0,572865.180234638,22375.0,38,159857.07169358965,6000.0,165857.07169358965,0.0526315789473684,0.5789473684210527,0.3684210526315789,0.0789473684210526,94,227528.76937221232,12000.0,239528.76937221232,0.1276595744680851,0.4468085106382978,0.425531914893617,0.1595744680851064,30,67879.33916883597,3250.0,71129.33916883597,0.0,0.5333333333333333,0.4666666666666667,0.2166666666666666,38,117600.0,1125.0,118725.0,0.0263157894736842,0.2368421052631578,0.7368421052631579,0.0197368421052631,53,7,0.2876381126338151,78.29818845030206,14.882397241267856,16,1,0.4410417135160884,21,5,0.2594321340024689,11,0,0.3666666666666666,5,1,0.1416162320241996,15,89,96,0.075,0.445,0.48,595240.1802346379,595240.1802346379,22375.0,14.882397241267856,0.2876381126338151,
200,U,6,FIFO,ok,,595709.2928003311,0.086069499997393,,,,,,,,,,,,,,,,0.086069499997393,,,,,,,,,,,,,,,,,,,,0,571509.2928003313,24200.0,38,156407.36351045265,8500.0,164907.36351045265,0.0526315789473684,0.6052631578947368,0.3421052631578947,0.1118421052631579,94,229622.59012104257,10200.0,239822.59012104257,0.1276595744680851,0.4361702127659574,0.4361702127659574,0.1356382978723404,30,67879.33916883597,3250.0,71129.33916883597,0.0,0.5333333333333333,0.4666666666666667,0.2166666666666666,38,117600.0,2250.0,119850.0,0.0263157894736842,0.2368421052631578,0.7368421052631579,0.0394736842105263,52,8,0.2807275490964668,71.36609421478651,14.924317010813532,16,1,0.4410417135160884,21,4,0.2479596031044603,10,1,0.3608500786005941,5,2,0.1382163067327604,15,89,96,0.075,0.445,0.48,595709.2928003311,595709.2928003311,24200.0,14.924317010813532,0.2807275490964668,
200,U,6,Rolling-Horizon,ok,,597753.973362848,38.41676970000117,,,,,,,,,,,,,,,,38.41676970000117,,,,,,,,,,,,,1.0,,,,,,,0,585253.973362848,12500.0,38,163513.91634935935,3500.0,167013.91634935935,0.0789473684210526,0.5,0.4210526315789473,0.0460526315789473,94,241776.1670670216,9000.0,250776.1670670216,0.0851063829787234,0.4361702127659574,0.4787234042553192,0.1196808510638298,30,69563.88994646707,0.0,69563.88994646707,0.0,0.5,0.5,0.0,38,110400.0,0.0,110400.0,0.0263157894736842,0.3421052631578947,0.631578947368421,0.0,36,8,0.2031099038124802,60.33368912586222,15.016710002149116,7,4,0.2426194476824336,17,1,0.190842605235921,7,0,0.2333333333333333,5,3,0.1700851804838682,12,88,100,0.06,0.44,0.5,597753.973362848,597753.973362848,12500.0,15.016710002149116,0.2031099038124802,
200,U,6,Fix-and-Optimize,ok,,578967.387699559,24.281424500000867,,,,,,,,,,,,,,,,24.281424500000867,,,,,,,,,,,,,1.0,,,,,,,0,567717.387699559,11250.0,38,156407.36351045265,0.0,156407.36351045265,0.0526315789473684,0.6052631578947368,0.3421052631578947,0.0,94,224361.771178934,9000.0,233361.771178934,0.1276595744680851,0.4680851063829787,0.4042553191489361,0.1196808510638298,30,69348.25301017235,2250.0,71598.25301017235,0.0,0.5,0.5,0.15,38,117600.0,0.0,117600.0,0.0263157894736842,0.2368421052631578,0.7368421052631579,0.0,50,9,0.2677062811880242,71.51639695895511,14.93728460810778,15,1,0.3971820643932814,20,6,0.2428715869241846,11,0,0.3666666666666666,4,2,0.121537068941758,15,91,94,0.075,0.455,0.47,578967.387699559,578967.387699559,11250.0,14.93728460810778,0.2677062811880242,
200,U,7,CG+IR,ok,,549273.8756516005,35.02606559999913,3.340352700000949,3.983001887857087e-05,0.003983001887857,549251.9980627638,549251.9980627638,549273.8756516005,0.003983001887857,-469.90497823427086,2462.0,152.0,-89.89092527974844,-469.90497823427086,2462.0,11034.0,20.0,35.02606559999913,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,9.29056736709086e-07,279.0,Greedy:200;FIFO:200,-469.90497823427086,simops,Optimal,Optimal,1.0,20.0,4000.0,10655.0,11034.0,-469.90497823427086,0.0953676253036262,0,548523.8756516005,750.0,40,129021.0430470148,0.0,129021.0430470148,0.0,1.0,0.0,0.0,103,239716.6191576336,0.0,239716.6191576336,0.145631067961165,0.4368932038834951,0.4174757281553398,0.0,24,66986.21344695214,750.0,67736.21344695214,0.0,0.1666666666666666,0.8333333333333334,0.0625,33,112800.0,0.0,112800.0,0.0606060606060606,0.0,0.9393939393939394,0.0,44,16,0.2485557763878703,65.6156802198269,14.91042083795201,19,0,0.475,23,16,0.2787490803647967,0,0,0.0,2,0,0.0606060606060606,17,89,94,0.085,0.445,0.47,549273.8756516005,549273.8756516005,750.0,14.91042083795201,0.2485557763878703,
200,U,7,Restricted-CG,ok,,620525.9457434915,3.086789199998748,0.5022218000049179,0.0,0.0,620525.9457434915,620525.9457434915,620525.9457434915,0.0,-7334.460569797654,9037.0,293.0,-7334.460569797654,-7334.460569797654,9037.0,1901.0,6.0,3.086789199998748,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,3.433543940328923e-05,0.0,,-7334.460569797654,simops,Optimal,Optimal,1.0,6.0,600.0,1701.0,1901.0,-7334.460569797654,0.1627003878350752,0,598450.9457434915,22075.0,40,200088.8784560778,3000.0,203088.8784560778,0.0,0.45,0.55,0.0375,103,242233.6633479092,14200.0,256433.6633479092,0.1359223300970873,0.4757281553398058,0.3883495145631068,0.1723300970873786,24,54728.40393950456,4125.0,58853.40393950456,0.0,0.5,0.5,0.34375,33,101400.0,750.0,102150.0,0.0303030303030303,0.2424242424242424,0.7272727272727273,0.0151515151515151,52,7,0.2739923210499186,70.82942984925066,14.84675971096191,11,0,0.275,34,7,0.357266642815376,3,0,0.125,4,0,0.1212121212121212,15,87,98,0.075,0.435,0.49,620525.9457434915,620525.9457434915,22075.0,14.84675971096191,0.2739923210499186,
200,U,7,Greedy,ok,,620547.2525060766,0.1661447999977099,,,,,,,,,,,,,,,,0.1661447999977099,,,,,,,,,,,,,,,,,,,,0,598472.2525060768,22075.0,40,200088.8784560778,3000.0,203088.8784560778,0.0,0.45,0.55,0.0375,103,243454.97011049444,14200.0,257654.97011049444,0.1262135922330097,0.4854368932038835,0.3883495145631068,0.1723300970873786,24,54728.40393950456,4125.0,58853.40393950456,0.0,0.5,0.5,0.34375,33,100200.0,750.0,100950.0,0.0606060606060606,0.2121212121212121,0.7272727272727273,0.0151515151515151,51,8,0.2714175950249244,68.39134062607319,14.858950157077798,11,0,0.275,34,7,0.3596129690422243,3,0,0.125,3,1,0.0982843392010844,15,87,98,0.075,0.435,0.49,620547.2525060766,620547.2525060766,22075.0,14.858950157077798,0.2714175950249244,
200,U,7,FIFO,ok,,618195.5808901815,0.0832442999999329,,,,,,,,,,,,,,,,0.0832442999999329,,,,,,,,,,,,,,,,,,,,0,594895.5808901817,23300.0,40,193078.3488004905,8000.0,201078.3488004905,0.0,0.5,0.5,0.1,103,245276.601335781,11800.0,257076.601335781,0.1262135922330097,0.4757281553398058,0.3980582524271844,0.1432038834951456,24,56340.63075391021,2750.0,59090.63075391021,0.0,0.4583333333333333,0.5416666666666666,0.2291666666666666,33,100200.0,750.0,100950.0,0.0606060606060606,0.2121212121212121,0.7272727272727273,0.0151515151515151,52,6,0.2734211371053089,71.6135044538965,14.847265420663444,11,0,0.275,35,5,0.3638607189392662,3,0,0.125,3,1,0.0971688900096169,15,87,98,0.075,0.435,0.49,618195.5808901815,618195.5808901815,23300.0,14.847265420663444,0.2734211371053089,
200,U,7,Rolling-Horizon,ok,,610603.9727583516,40.45245430000068,,,,,,,,,,,,,,,,40.45245430000068,,,,,,,,,,,,,1.0,,,,,,,0,600528.9727583516,10075.0,40,189941.5961058713,2500.0,192441.5961058713,0.0,0.525,0.475,0.03125,103,255175.1334263848,4200.0,259375.1334263848,0.1067961165048543,0.4563106796116505,0.4368932038834951,0.0509708737864077,24,56412.24322609549,3375.0,59787.24322609549,0.0,0.4583333333333333,0.5416666666666666,0.28125,33,99000.0,0.0,99000.0,0.0909090909090909,0.1818181818181818,0.7272727272727273,0.0,38,10,0.211943556953049,54.49911789689613,14.99240760003394,7,1,0.1821888606727687,25,6,0.2658415072390074,2,0,0.0833333333333333,4,3,0.1733176278206452,14,85,101,0.07,0.425,0.505,610603.9727583516,610603.9727583516,10075.0,14.99240760003394,0.211943556953049,
200,U,7,Fix-and-Optimize,ok,,600541.0216931782,29.14564350000001,,,,,,,,,,,,,,,,29.14564350000001,,,,,,,,,,,,,1.0,,,,,,,0,589841.0216931782,10700.0,40,186415.2095888991,2500.0,188915.2095888991,0.0,0.55,0.45,0.03125,103,244958.0405568893,7200.0,252158.0405568893,0.116504854368932,0.4951456310679611,0.3883495145631068,0.087378640776699,24,59467.77154738984,1000.0,60467.77154738984,0.0,0.375,0.625,0.0833333333333333,33,99000.0,0.0,99000.0,0.0909090909090909,0.1818181818181818,0.7272727272727273,0.0,51,7,0.2759784154206441,74.96939633071607,14.8219067646261,11,0,0.275,34,5,0.3603209419317564,3,0,0.125,3,2,0.1237159413684215,15,88,97,0.075,0.44,0.485,600541.0216931782,600541.0216931782,10700.0,14.8219067646261,0.2759784154206441,
200,U,8,CG+IR,ok,,538596.8028592328,31.784209399997053,3.2812543000072765,1.64282348652703e-05,0.001642823486527,538587.9546644577,538587.9546644577,538596.8028592328,0.001642823486527,-331.3047331003372,2107.0,21.0,-159.3610835719187,-331.3047331003372,2107.0,11563.0,20.0,31.784209399997053,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,1.7069769854411671e-06,266.0,Greedy:200;FIFO:200,-331.3047331003372,simops,Optimal,Optimal,1.0,20.0,4000.0,11193.0,11563.0,-331.3047331003372,0.1032353600089099,0,536821.8028592328,1775.0,43,135152.78712020812,0.0,135152.78712020812,0.0,1.0,0.0,0.0,102,226048.60280397607,400.0,226448.60280397607,0.1666666666666666,0.4215686274509804,0.4117647058823529,0.0049019607843137,28,85620.41293504856,1375.0,86995.41293504856,0.0,0.0714285714285714,0.9285714285714286,0.0982142857142857,27,90000.0,0.0,90000.0,0.0,0.1481481481481481,0.8518518518518519,0.0,46,9,0.2521479847540002,67.18957684110443,15.584311372617032,9,6,0.2792828026876586,33,3,0.3374552591689286,0,0,0.0,4,0,0.1481481481481481,17,92,91,0.085,0.46,0.455,538596.8028592328,538596.8028592328,1775.0,15.584311372617032,0.2521479847540002,
200,U,8,Restricted-CG,ok,,594951.4096163821,2.9946548999978404,0.4884201000022585,3.913439650542154e-16,3.913439650542154e-14,594951.4096163819,594951.4096163819,594951.4096163821,3.913439650542154e-14,-11454.969330695165,8320.0,283.0,-11454.969330695165,-11454.969330695165,8320.0,1879.0,6.0,2.9946548999978404,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-11454.969330695165,simops,Optimal,Optimal,1.0,6.0,600.0,1679.0,1879.0,-11454.969330695165,0.163097290443253,0,580901.4096163821,14050.0,43,198164.1671450957,3000.0,201164.1671450957,0.0,0.5348837209302325,0.4651162790697674,0.0348837209302325,102,240767.3358691077,6800.0,247567.3358691077,0.1470588235294117,0.4019607843137255,0.4509803921568627,0.0833333333333333,28,60369.90660217841,3500.0,63869.90660217841,0.0,0.6428571428571429,0.3571428571428571,0.25,27,81600.0,750.0,82350.0,0.037037037037037,0.2592592592592592,0.7037037037037037,0.0185185185185185,51,8,0.273158098031836,70.87038349927899,15.463493725698692,14,1,0.3405088151836796,25,6,0.2726677034145983,7,0,0.25,5,1,0.1917642520437019,16,89,95,0.08,0.445,0.475,594951.4096163821,594951.4096163821,14050.0,15.463493725698692,0.273158098031836,
200,U,8,Greedy,ok,,594951.409616382,0.1634776999999303,,,,,,,,,,,,,,,,0.1634776999999303,,,,,,,,,,,,,,,,,,,,0,580901.4096163821,14050.0,43,198164.1671450957,3000.0,201164.1671450957,0.0,0.5348837209302325,0.4651162790697674,0.0348837209302325,102,240767.3358691077,6800.0,247567.3358691077,0.1470588235294117,0.4019607843137255,0.4509803921568627,0.0833333333333333,28,60369.90660217841,3500.0,63869.90660217841,0.0,0.6428571428571429,0.3571428571428571,0.25,27,81600.0,750.0,82350.0,0.037037037037037,0.2592592592592592,0.7037037037037037,0.0185185185185185,51,8,0.273158098031836,70.87038349927899,15.463493725698692,14,1,0.3405088151836796,25,6,0.2726677034145983,7,0,0.25,5,1,0.1917642520437019,16,89,95,0.08,0.445,0.475,594951.409616382,594951.409616382,14050.0,15.463493725698692,0.273158098031836,
200,U,8,FIFO,ok,,595766.5519132739,0.0838484000014432,,,,,,,,,,,,,,,,0.0838484000014432,,,,,,,,,,,,,,,,,,,,0,581866.551913274,13900.0,43,198164.1671450957,3000.0,201164.1671450957,0.0,0.5348837209302325,0.4651162790697674,0.0348837209302325,102,241732.47816599967,7400.0,249132.47816599967,0.1372549019607843,0.4117647058823529,0.4509803921568627,0.0906862745098039,28,60369.90660217841,3500.0,63869.90660217841,0.0,0.6428571428571429,0.3571428571428571,0.25,27,81600.0,0.0,81600.0,0.037037037037037,0.2592592592592592,0.7037037037037037,0.0,53,3,0.2714185595093121,72.92058111248829,15.468649576776617,15,0,0.3488372093023256,26,2,0.2662905161984119,7,0,0.25,5,1,0.1897066388749776,15,90,95,0.075,0.45,0.475,595766.5519132739,595766.5519132739,13900.0,15.468649576776617,0.2714185595093121,
200,U,8,Rolling-Horizon,ok,,604763.4110052403,38.15907440000228,,,,,,,,,,,,,,,,38.15907440000228,,,,,,,,,,,,,1.0,,,,,,,0,588888.4110052403,15875.0,43,201714.92471281395,2000.0,203714.92471281395,0.0,0.5116279069767442,0.4883720930232558,0.0232558139534883,102,242381.2588746446,9000.0,251381.2588746446,0.1274509803921568,0.4215686274509804,0.4509803921568627,0.1102941176470588,28,64992.22741778178,4125.0,69117.22741778177,0.0,0.5357142857142857,0.4642857142857143,0.2946428571428571,27,79800.0,750.0,80550.0,0.037037037037037,0.2962962962962963,0.6666666666666666,0.0185185185185185,40,8,0.2147226862051667,56.79735427171646,15.69372953866988,10,1,0.2423816433573159,18,6,0.2010897886093674,6,0,0.2142857142857142,6,1,0.2226284495745661,14,88,98,0.07,0.44,0.49,604763.4110052403,604763.4110052403,15875.0,15.69372953866988,0.2147226862051667,
200,U,8,Fix-and-Optimize,ok,,591717.5051980648,24.68421110000054,,,,,,,,,,,,,,,,24.68421110000054,,,,,,,,,,,,,1.0,,,,,,,0,580717.5051980648,11000.0,43,198164.1671450957,3000.0,201164.1671450957,0.0,0.5348837209302325,0.4651162790697674,0.0348837209302325,102,240583.43145079075,6000.0,246583.43145079075,0.1470588235294117,0.4019607843137255,0.4509803921568627,0.0735294117647058,28,60369.90660217841,2000.0,62369.90660217841,0.0,0.6428571428571429,0.3571428571428571,0.1428571428571428,27,81600.0,0.0,81600.0,0.037037037037037,0.2592592592592592,0.7037037037037037,0.0,49,8,0.2726447965970199,75.74350334249638,15.437515896652048,14,1,0.3405088151836796,23,5,0.2571407202502391,7,1,0.2790866188976699,5,1,0.2164556100683933,16,89,95,0.08,0.445,0.475,591717.5051980648,591717.5051980648,11000.0,15.437515896652048,0.2726447965970199,
200,U,9,CG+IR,ok,,534743.413260271,33.480735100001766,3.125025699995604,0.0,0.0,534743.413260271,534743.413260271,534743.413260271,0.0,-410.09364205057,6286.0,315.0,-77.17489213005274,-410.09364205057,6286.0,11544.0,20.0,33.480735100001766,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,285.0,Greedy:200;FIFO:200,-410.09364205057,simops,Optimal,Optimal,1.0,20.0,4000.0,11154.0,11544.0,-410.09364205057,0.0933380253050489,0,531493.413260271,3250.0,35,109110.52786062166,0.0,109110.52786062166,0.0,1.0,0.0,0.0,97,217371.78410718084,0.0,217371.78410718084,0.134020618556701,0.5154639175257731,0.3505154639175257,0.0,38,107811.10129246856,3250.0,111061.10129246856,0.0,0.1842105263157894,0.8157894736842105,0.1710526315789473,30,97200.0,0.0,97200.0,0.1,0.0333333333333333,0.8666666666666667,0.0,48,7,0.2546085566683191,66.29925728574759,14.8995403381552,16,0,0.4571428571428571,31,4,0.3414429759386937,0,0,0.0,1,3,0.0600580889203514,16,93,91,0.08,0.465,0.455,534743.413260271,534743.413260271,3250.0,14.8995403381552,0.2546085566683191,
200,U,9,Restricted-CG,ok,,590130.3298027082,2.9455163999991782,0.4670206999981019,0.0,0.0,590130.3298027082,590130.3298027082,590130.3298027082,0.0,-8418.186885973537,9784.0,287.0,-8418.186885973537,-8418.186885973537,9784.0,1909.0,6.0,2.9455163999991782,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-8418.186885973537,simops,Optimal,Optimal,1.0,6.0,600.0,1709.0,1909.0,-8418.186885973537,0.1585530808785285,0,569730.3298027082,20400.0,35,153678.02757608643,2500.0,156178.02757608643,0.0857142857142857,0.4285714285714285,0.4857142857142857,0.0357142857142857,97,241582.92217550788,10400.0,251982.92217550788,0.0927835051546391,0.4845360824742268,0.422680412371134,0.134020618556701,38,78469.38005111368,6750.0,85219.38005111368,0.0,0.6842105263157895,0.3157894736842105,0.3552631578947368,30,96000.0,750.0,96750.0,0.0333333333333333,0.1666666666666666,0.8,0.0166666666666666,49,5,0.2594749614768913,70.57140058214556,14.923849590224767,8,2,0.263533027536183,26,3,0.2852715085733182,11,0,0.2894736842105263,4,0,0.1333333333333333,13,93,94,0.065,0.465,0.47,590130.3298027082,590130.3298027082,20400.0,14.923849590224767,0.2594749614768913,
