obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,status,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,avg_delay_h,delay_cost,emissions_total_kg,emissions_total_tCO2,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,avg_stay_h,masking_rate,N,scenario,seed,method,dominance_check_passed,stabilization_applicable,objective_stabilized_rate_display,simops_saving_pct
303677.3277791744,3.4433314999987488,0.5642342999999528,0.0,0.0,303677.3277791744,303677.3277791744,303677.3277791744,0.0,-408.72833657948604,697,0,0.0,-408.72833657948604,697,2011,9,3.4433314999987488,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,149,Greedy:125;FIFO:125,-408.72833657948604,ok,sequential,Optimal,Optimal,True,9,1125,1789,2011,-408.72833657948604,0.16386290428329595,0,300427.3277791744,3250.0,22,70633.50746539839,0.0,70633.50746539839,0.0,1.0,0.0,0.0,64,134889.25813654726,2000.0,136889.25813654726,0.125,0.5625,0.3125,0.0390625,23,58304.562177228785,1250.0,59554.562177228785,0.0,0.34782608695652173,0.6521739130434783,0.10869565217391304,16,36600.0,0.0,36600.0,0.25,0.3125,0.4375,0.0,0,0,0.0,0.0,12.066064115070407,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.06283532895128092,3250.0,282122.8758939799,282.12287589397994,12,71,42,0.096,0.568,0.336,303677.3277791744,303677.3277791744,12.066064115070407,0.0,125,U,1,CG+IR,True,True,False,
256652.06137973708,31.394384699997318,1.971271300004446,0.0001282710668230318,0.012827106682303179,256619.14034602157,256619.14034602157,256652.06137973708,0.012827106682303179,-207.11344124184188,3420,18,-26.22517104225426,-207.11344124184188,3420,9769,20,31.394384699997318,budgeted_max_iter,Pool LP-IP gap,False,False,False,1.8183762642233244e-10,308,incumbent:125;Greedy:125;FIFO:125,-207.11344124184188,ok,simops,Optimal,Optimal,True,20,2500,9395,9769,-207.11344124184188,0.06279056967804228,0,253477.06137973708,3175.0,22,70633.50746539839,0.0,70633.50746539839,0.0,1.0,0.0,0.0,64,103491.85043004283,1800.0,105291.85043004283,0.25,0.671875,0.078125,0.03515625,23,51751.70348429583,1375.0,53126.70348429583,0.0,0.5217391304347826,0.4782608695652174,0.11956521739130435,16,27600.0,0.0,27600.0,0.0625,0.9375,0.0,0.0,42,7,0.3680935189822289,73.29214420103335,16.011574829518395,9,0,0.4090909090909091,22,5,0.39887049448144835,3,1,0.1322938677773553,8,1,0.5275762041929222,0.06346522776549231,3175.0,257939.0016848936,257.9390016848936,17,92,16,0.136,0.736,0.128,256652.06137973708,256652.06137973708,16.011574829518395,0.3680935189822289,125,U,1,CG+IR,True,True,False,15.4852740385126
313412.49879129964,3.3982912999999826,0.5272900999989361,0.0,0.0,313412.49879129964,313412.49879129964,313412.49879129964,0.0,-430.3798495150072,864,0,0.0,-430.3798495150072,864,2166,8,3.3982912999999826,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,155,Greedy:125;FIFO:125,-430.3798495150072,ok,sequential,Optimal,Optimal,True,8,1000,1940,2166,-430.3798495150072,0.15516330221571611,0,312212.49879129964,1200.0,28,87272.70852872095,0.0,87272.70852872095,0.0,1.0,0.0,0.0,66,138080.0703269488,1200.0,139280.0703269488,0.15151515151515152,0.5151515151515151,0.3333333333333333,0.022727272727272728,14,38859.71993562994,0.0,38859.71993562994,0.0,0.2857142857142857,0.7142857142857143,0.0,17,48000.0,0.0,48000.0,0.11764705882352941,0.23529411764705882,0.6470588235294118,0.0,0,0,0.0,0.0,11.975734194671718,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.03579529505802464,1200.0,291943.7560877136,291.9437560877136,12,70,43,0.096,0.56,0.344,313412.49879129964,313412.49879129964,11.975734194671718,0.0,125,U,2,CG+IR,True,True,False,
263479.95471397485,32.55795059999946,2.1274869999906514,0.00047619584248885613,0.04761958424888561,263354.4866549609,263354.4866549609,263479.95471397485,0.04761958424888561,-300.00001568199013,2925,29,-29.802753199560357,-300.00001568199013,2925,9198,20,32.55795059999946,budgeted_max_iter,Pool LP-IP gap,False,False,False,6.630719869438977e-16,315,incumbent:125;Greedy:125;FIFO:125,-300.00001568199013,ok,simops,Optimal,Optimal,True,20,2500,8814,9198,-300.00001568199013,0.06534462276598843,0,262079.95471397488,1400.0,28,87272.70852872095,0.0,87272.70852872095,0.0,1.0,0.0,0.0,66,114753.49124155413,1400.0,116153.49124155413,0.24242424242424243,0.6060606060606061,0.15151515151515152,0.026515151515151516,14,31853.754943699798,0.0,31853.754943699798,0.0,0.5714285714285714,0.42857142857142855,0.0,17,28200.0,0.0,28200.0,0.11764705882352941,0.8823529411764706,0.0,0.0,47,9,0.4115974537010724,68.37737121383418,16.111981866561443,5,3,0.23357949668402386,30,5,0.4854739407222939,2,0,0.14285714285714285,10,1,0.6393044539888225,0.026898147125665985,1400.0,266452.62371497706,266.45262371497705,18,91,16,0.144,0.728,0.128,263479.95471397485,263479.95471397485,16.111981866561443,0.4115974537010724,125,U,2,CG+IR,True,True,False,15.931893038692982
316514.43627685367,3.652634999998554,0.6228742000093916,0.0,0.0,316514.43627685367,316514.43627685367,316514.43627685367,0.0,-447.95208139791157,179,0,0.0,-447.95208139791157,179,1955,10,3.652634999998554,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,137,Greedy:125;FIFO:125,-447.95208139791157,ok,sequential,Optimal,Optimal,True,10,1250,1752,1955,-447.95208139791157,0.170527359018801,0,314364.43627685367,2150.0,21,67790.54251425987,0.0,67790.54251425987,0.0,1.0,0.0,0.0,64,135774.55128969566,400.0,136174.55128969566,0.171875,0.46875,0.359375,0.0078125,25,62199.34247289822,1750.0,63949.34247289822,0.0,0.4,0.6,0.14,15,48600.0,0.0,48600.0,0.0,0.2,0.8,0.0,0,0,0.0,0.0,10.668212877476455,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.055505959704014944,2150.0,288621.5909872439,288.6215909872439,11,64,50,0.088,0.512,0.4,316514.43627685367,316514.43627685367,10.668212877476455,0.0,125,U,3,CG+IR,True,True,False,
260974.7548038202,29.230560199997853,1.9247932000289438,4.834296672032932e-05,0.004834296672032932,260962.13850993387,260962.13850993387,260974.7548038202,0.004834296672032932,-220.99920651830598,3285,52,-37.523203445495255,-220.99920651830598,3285,8608,20,29.230560199997853,budgeted_stabilized,Pool LP-IP gap,False,False,True,0.0,309,incumbent:125;Greedy:125;FIFO:125,-220.99920651830598,ok,simops,Optimal,Optimal,True,20,2500,8241,8608,-220.99920651830598,0.0658486593092761,0,257899.7548038202,3075.0,21,67790.54251425987,0.0,67790.54251425987,0.0,1.0,0.0,0.0,64,107664.58606477456,200.0,107864.58606477456,0.265625,0.578125,0.15625,0.00390625,25,55444.626224785716,2875.0,58319.626224785716,0.0,0.56,0.44,0.23,15,27000.0,0.0,27000.0,0.0,1.0,0.0,0.0,44,7,0.381105542668027,64.1700901248083,15.560302970339137,11,1,0.552508548605909,20,5,0.3560470625485632,4,1,0.16994005238684962,9,0,0.6,0.07032314546212465,3075.0,260338.14913574693,260.33814913574696,17,87,21,0.136,0.696,0.168,260974.7548038202,260974.7548038202,15.560302970339137,0.381105542668027,125,U,3,CG+IR,True,True,True,17.54728224290319
306800.3486053201,3.254132000001846,0.5700580999982776,0.0,0.0,306800.3486053201,306800.3486053201,306800.3486053201,0.0,-402.43935967868765,110,0,0.0,-402.43935967868765,110,1825,9,3.254132000001846,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,136,Greedy:125;FIFO:125,-402.43935967868765,ok,sequential,Optimal,Optimal,True,9,1125,1613,1825,-402.43935967868765,0.17517977144072652,0,303900.3486053201,2900.0,18,58066.827383442396,0.0,58066.827383442396,0.0,1.0,0.0,0.0,69,144489.09708371718,1400.0,145889.09708371718,0.13043478260869565,0.5942028985507246,0.2753623188405797,0.025362318840579712,16,45544.424138160626,1500.0,47044.424138160626,0.0,0.25,0.75,0.1875,22,55800.0,0.0,55800.0,0.13636363636363635,0.36363636363636365,0.5,0.0,0,0,0.0,0.0,11.809428863142506,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.06403183680009394,2900.0,284854.5535594354,284.85455355943543,12,71,42,0.096,0.568,0.336,306800.3486053201,306800.3486053201,11.809428863142506,0.0,125,U,4,CG+IR,True,True,False,
257537.2514465466,31.448979799999506,2.0410339000081876,1.300195719626799e-05,0.001300195719626799,257533.90295822686,257533.90295822686,257537.2514465466,0.001300195719626799,-392.66667934675024,4386,3,-28.75761380025915,-392.66667934675024,4386,8772,20,31.448979799999506,budgeted_stabilized,Pool LP-IP gap,False,False,True,0.0,314,incumbent:125;Greedy:125;FIFO:125,-392.66667934675024,ok,simops,Optimal,Optimal,True,20,2500,8388,8772,-392.66667934675024,0.06489984454148238,0,256537.2514465466,1000.0,18,58066.827383442396,0.0,58066.827383442396,0.0,1.0,0.0,0.0,69,120386.14107459663,0.0,120386.14107459663,0.2463768115942029,0.6231884057971014,0.13043478260869565,0.0,16,38484.282988507686,1000.0,39484.282988507686,0.0,0.5,0.5,0.125,22,39600.0,0.0,39600.0,0.0,1.0,0.0,0.0,42,9,0.37139831644834065,69.15089106911898,16.164118882949214,3,0,0.16666666666666666,23,8,0.39376291316601036,3,0,0.1875,13,1,0.602506752163085,0.03170612709772708,1000.0,260503.71870431752,260.5037187043175,17,91,17,0.136,0.728,0.136,257537.2514465466,257537.2514465466,16.164118882949214,0.37139831644834065,125,U,4,CG+IR,True,True,True,16.057053840622405
319717.5874405432,4.594039399999019,0.8627351999894017,1.8205961511045144e-16,1.8205961511045145e-14,319717.58744054317,319717.58744054317,319717.5874405432,1.8205961511045145e-14,-444.3554855504749,430,0,0.0,-444.3554855504749,430,1930,13,4.594039399999019,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,134,Greedy:125;FIFO:125,-444.3554855504749,ok,sequential,Optimal,Optimal,True,13,1625,1730,1930,-444.3554855504749,0.18779447124236373,0,317142.5874405432,2575.0,22,69337.97694008445,0.0,69337.97694008445,0.0,1.0,0.0,0.0,63,134344.38941650398,2200.0,136544.38941650398,0.12698412698412698,0.6031746031746031,0.2698412698412698,0.04365079365079365,19,55260.22108395463,0.0,55260.22108395463,0.0,0.15789473684210525,0.8421052631578947,0.0,21,58200.0,375.0,58575.0,0.19047619047619047,0.14285714285714285,0.6666666666666666,0.011904761904761904,0,0,0.0,0.0,11.032565437997041,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.04648308864805566,2575.0,294415.3354954162,294.4153354954162,12,66,47,0.096,0.528,0.376,319717.5874405432,319717.5874405432,11.032565437997041,0.0,125,U,5,CG+IR,True,True,False,
270047.5068376786,28.85455510000611,2.0686078000071575,0.0003701077135351823,0.037010771353518226,269947.56017237704,269947.56017237704,270047.5068376786,0.037010771353518226,-320.1835883634544,1277,3,-13.165319453687061,-320.1835883634544,1277,8765,20,28.85455510000611,budgeted_max_iter,Pool LP-IP gap,False,False,False,7.688138202252086e-12,285,incumbent:125;Greedy:125;FIFO:125,-320.1835883634544,ok,simops,Optimal,Optimal,True,20,2500,8421,8765,-320.1835883634544,0.07169085757301173,0,268247.5068376786,1800.0,22,69337.97694008445,0.0,69337.97694008445,0.0,1.0,0.0,0.0,63,110345.88586332512,1800.0,112145.88586332512,0.23809523809523808,0.6666666666666666,0.09523809523809523,0.03571428571428571,19,53163.644034268895,0.0,53163.644034268895,0.0,0.21052631578947367,0.7894736842105263,0.0,21,35400.0,0.0,35400.0,0.09523809523809523,0.9047619047619048,0.0,0.0,38,9,0.3235339163755128,55.62976791137577,15.116196664709065,9,1,0.411105680967673,16,8,0.2920224534230205,1,0,0.05263157894736842,12,0,0.5714285714285714,0.03891397836479058,1800.0,269189.9350424083,269.1899350424083,17,87,21,0.136,0.696,0.168,270047.5068376786,270047.5068376786,15.116196664709065,0.3235339163755128,125,U,5,CG+IR,True,True,False,15.535610974826836
318928.4822341582,2.9597926000060397,0.5184421000085422,0.0,0.0,318928.4822341582,318928.4822341582,318928.4822341582,0.0,-445.7684433814434,410,0,0.0,-445.7684433814434,410,1915,8,2.9597926000060397,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,159,Greedy:125;FIFO:125,-445.7684433814434,ok,sequential,Optimal,Optimal,True,8,1000,1681,1915,-445.7684433814434,0.17516163126007014,0,315503.4822341582,3425.0,24,77033.54890774528,0.0,77033.54890774528,0.0,1.0,0.0,0.0,56,118303.30229134018,2800.0,121103.30229134018,0.17857142857142858,0.5178571428571429,0.30357142857142855,0.0625,18,54166.63103507289,250.0,54416.63103507289,0.0,0.1111111111111111,0.8888888888888888,0.027777777777777776,27,66000.0,375.0,66375.0,0.07407407407407407,0.5185185185185185,0.4074074074074074,0.009259259259259259,0,0,0.0,0.0,11.530872735987083,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.056311002937693574,3425.0,295060.8162409531,295.0608162409531,12,69,44,0.096,0.552,0.352,318928.4822341582,318928.4822341582,11.530872735987083,0.0,125,U,6,CG+IR,True,True,False,
268291.22073497553,32.14668199999869,2.0926059000121313,5.5270882943495667e-11,5.527088294349567e-09,268291.22072014684,268291.22072014684,268291.22073497553,5.527088294349567e-09,-452.0489661655175,6012,102,-162.9075457942995,-452.0489661655175,6012,10508,20,32.14668199999869,budgeted_stabilized,Pool LP-IP gap,False,False,True,0.0,285,incumbent:125;Greedy:125;FIFO:125,-452.0489661655175,ok,simops,Optimal,Optimal,True,20,2500,10160,10508,-452.0489661655175,0.06509554858607854,0,267241.22073497553,1050.0,24,77033.54890774528,0.0,77033.54890774528,0.0,1.0,0.0,0.0,56,94482.37661526358,800.0,95282.37661526358,0.30357142857142855,0.5714285714285714,0.125,0.017857142857142856,18,47125.29521196676,250.0,47375.29521196676,0.0,0.3333333333333333,0.6666666666666666,0.027777777777777776,27,48600.0,0.0,48600.0,0.0,1.0,0.0,0.0,43,7,0.37113132944317145,69.3488068115942,15.799252279993155,6,0,0.25,16,5,0.3321059525264566,2,1,0.12079265610371796,19,1,0.7266375936684424,0.031816850132788614,1050.0,270517.9903515291,270.5179903515291,17,89,19,0.136,0.712,0.152,268291.22073497553,268291.22073497553,15.799252279993155,0.37113132944317145,125,U,6,CG+IR,True,True,True,15.87730927775985
329344.33561287785,2.58217059999879,0.45687430000543827,2.913757530804327e-06,0.0002913757530804327,329343.37598333973,329343.37598333973,329344.33561287785,0.0002913757530804327,-492.3018714553682,333,0,0.0,-492.3018714553682,333,1736,7,2.58217059999879,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,138,Greedy:125;FIFO:125,-492.3018714553682,ok,sequential,Optimal,Optimal,True,7,875,1526,1736,-492.3018714553682,0.17693420411713012,0,326219.33561287785,3125.0,25,79394.26039082228,0.0,79394.26039082228,0.0,1.0,0.0,0.0,65,151111.94689045943,2000.0,153111.94689045943,0.15384615384615385,0.4461538461538462,0.4,0.038461538461538464,16,42313.12833159621,1125.0,43438.12833159621,0.0,0.3125,0.6875,0.140625,19,53400.0,0.0,53400.0,0.10526315789473684,0.2631578947368421,0.631578947368421,0.0,0,0,0.0,0.0,10.81253843050544,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.05330645718969325,3125.0,300438.6118225176,300.4386118225176,12,64,49,0.096,0.512,0.392,329344.33561287785,329344.33561287785,10.81253843050544,0.0,125,U,7,CG+IR,True,True,False,
274367.14811677916,32.10377289999451,2.0942520999742555,0.00014428019176979966,0.014428019176979966,274327.56237203354,274327.56237203354,274367.14811677916,0.014428019176979966,-392.0622697742451,2616,56,-81.5018962821249,-392.0622697742451,2616,9132,20,32.10377289999451,budgeted_max_iter,Pool LP-IP gap,False,False,False,1.8317423850581226e-10,299,incumbent:125;Greedy:125;FIFO:125,-392.0622697742451,ok,simops,Optimal,Optimal,True,20,2500,8775,9132,-392.0622697742451,0.06523383112938148,0,271767.14811677916,2600.0,25,79394.26039082228,500.0,79894.26039082228,0.0,1.0,0.0,0.01,65,115731.40589892755,600.0,116331.40589892755,0.24615384615384617,0.6153846153846154,0.13846153846153847,0.011538461538461539,16,43641.48182702936,1500.0,45141.48182702936,0.0,0.25,0.75,0.1875,19,33000.0,0.0,33000.0,0.05263157894736842,0.9473684210526315,0.0,0.0,49,7,0.4150267750816066,71.47545538762839,15.74457845358155,8,1,0.32592760671024334,25,6,0.4266177956529961,0,0,0.0,16,0,0.8421052631578947,0.04780371987006387,2600.0,272262.4790099742,272.26247900997424,17,87,21,0.136,0.696,0.168,274367.14811677916,274367.14811677916,15.74457845358155,0.4150267750816066,125,U,7,CG+IR,True,True,False,16.69292031204711
328220.81604774384,5.439848400004848,1.0842823999992106,0.0,0.0,328220.8160477439,328220.8160477439,328220.81604774384,0.0,-449.5301580114483,416,0,0.0,-449.5301580114483,416,1946,16,5.439848400004848,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,132,Greedy:125;FIFO:125,-449.5301580114483,ok,sequential,Optimal,Optimal,True,16,2000,1749,1946,-449.5301580114483,0.19932217228668436,0,324595.81604774384,3625.0,25,80677.10181031273,0.0,80677.10181031273,0.0,1.0,0.0,0.0,72,166775.86708926858,3000.0,169775.86708926858,0.125,0.4861111111111111,0.3888888888888889,0.052083333333333336,14,39342.847148162495,625.0,39967.847148162495,0.0,0.21428571428571427,0.7857142857142857,0.08928571428571429,14,37800.0,0.0,37800.0,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.0,0,0,0.0,0.0,10.969195755697628,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.06319896968039775,3625.0,300145.77782431396,300.14577782431394,12,65,48,0.096,0.52,0.384,328220.81604774384,328220.81604774384,10.969195755697628,0.0,125,U,8,CG+IR,True,True,False,
273554.53141254856,30.402000499998394,2.1354949999804376,5.7109802093936135e-11,5.710980209393614e-09,273554.5313969259,273554.5313969259,273554.53141254856,5.710980209393614e-09,-313.1780056606117,3297,247,-22.362127147588126,-313.1780056606117,3297,9507,20,30.402000499998394,budgeted_stabilized,Pool LP-IP gap,False,False,True,0.0,295,incumbent:125;Greedy:125;FIFO:125,-313.1780056606117,ok,simops,Optimal,Optimal,True,20,2500,9151,9507,-313.1780056606117,0.07024192371750505,0,271654.53141254856,1900.0,25,80677.10181031273,0.0,80677.10181031273,0.0,1.0,0.0,0.0,72,129854.43366050393,400.0,130254.43366050393,0.2222222222222222,0.625,0.1527777777777778,0.006944444444444444,14,35922.99594173188,1500.0,37422.99594173188,0.0,0.35714285714285715,0.6428571428571429,0.21428571428571427,14,25200.0,0.0,25200.0,0.0,1.0,0.0,0.0,44,10,0.4081888349231949,74.63448486419209,15.310008311739377,7,2,0.35089190913578405,29,7,0.472074069645038,0,0,0.0,8,1,0.5901409730401446,0.04359183670139177,1900.0,272397.7249682101,272.39772496821007,16,89,20,0.128,0.712,0.16,273554.53141254856,273554.53141254856,15.310008311739377,0.4081888349231949,125,U,8,CG+IR,True,True,True,16.655337493050222
311153.21929895313,4.000248300006206,0.6638108999904944,0.0,0.0,311153.21929895313,311153.21929895313,311153.21929895313,0.0,-411.83257675661935,479,0,0.0,-411.83257675661935,479,2141,11,4.000248300006206,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,141,Greedy:125;FIFO:125,-411.83257675661935,ok,sequential,Optimal,Optimal,True,11,1375,1925,2141,-411.83257675661935,0.16594242412138882,0,307678.21929895313,3475.0,22,70369.09521636913,0.0,70369.09521636913,0.0,1.0,0.0,0.0,57,123557.05471261873,2600.0,126157.05471261873,0.15789473684210525,0.49122807017543857,0.3508771929824561,0.05701754385964912,29,84952.06936996532,125.0,85077.06936996532,0.0,0.13793103448275862,0.8620689655172413,0.008620689655172414,17,28800.0,750.0,29550.0,0.17647058823529413,0.7647058823529411,0.058823529411764705,0.029411764705882353,0,0,0.0,0.0,10.656020815926878,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.06428062770784648,3475.0,286216.10177001206,286.2161017700121,12,67,46,0.096,0.536,0.368,311153.21929895313,311153.21929895313,10.656020815926878,0.0,125,U,9,CG+IR,True,True,False,
264852.5978942127,25.5703777000017,1.8336898000270594,7.968461020941946e-06,0.0007968461020941946,264850.4874266101,264850.4874266101,264852.5978942127,0.0007968461020941946,-470.3866462146764,6134,25,-6.374629037964041e-05,-470.3866462146764,6134,8268,20,25.5703777000017,budgeted_stabilized,Pool LP-IP gap,False,False,True,0.0,291,incumbent:125;Greedy:125;FIFO:125,-470.3866462146764,ok,simops,Optimal,Optimal,True,20,2500,7919,8268,-470.3866462146764,0.07171148668746248,0,263452.5978942127,1400.0,22,70369.09521636913,0.0,70369.09521636913,0.0,1.0,0.0,0.0,57,88100.15291275398,1400.0,89500.15291275398,0.2982456140350877,0.6491228070175439,0.05263157894736842,0.03070175438596491,29,74383.34976508962,0.0,74383.34976508962,0.0,0.3448275862068966,0.6551724137931034,0.0,17,30600.0,0.0,30600.0,0.0,1.0,0.0,0.0,39,9,0.33139456614604845,67.44872781038096,15.278258270097172,4,2,0.21414101411610034,23,4,0.4290161385183772,4,2,0.14436981779666827,8,1,0.4748572850618222,0.03493877687759874,1400.0,263626.635084559,263.626635084559,17,86,22,0.136,0.688,0.176,264852.5978942127,264852.5978942127,15.278258270097172,0.33139456614604845,125,U,9,CG+IR,True,True,True,14.880328575438979
313919.43258551555,3.158441599996877,0.5748604999971576,0.0,0.0,313919.43258551555,313919.43258551555,313919.43258551555,0.0,-410.84761622522274,503,0,0.0,-410.84761622522274,503,1925,9,3.158441599996877,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,150,Greedy:125;FIFO:125,-410.84761622522274,ok,sequential,Optimal,Optimal,True,9,1125,1704,1925,-410.84761622522274,0.1820076394629953,0,310119.43258551555,3800.0,21,67202.21171929913,0.0,67202.21171929913,0.0,1.0,0.0,0.0,69,148176.60277294822,1800.0,149976.60277294822,0.13043478260869565,0.5652173913043478,0.30434782608695654,0.03260869565217391,21,59340.61809326818,2000.0,61340.61809326818,0.0,0.19047619047619047,0.8095238095238095,0.19047619047619047,14,35400.0,0.0,35400.0,0.14285714285714285,0.35714285714285715,0.5,0.0,0,0,0.0,0.0,11.402093723851179,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.07132540642290221,3800.0,288711.2000011031,288.7112000011031,11,69,45,0.088,0.552,0.36,313919.43258551555,313919.43258551555,11.402093723851179,0.0,125,U,10,CG+IR,True,True,False,
264586.12366119714,27.610902599997644,2.016373900027247,0.00015872848290938632,0.015872848290938633,264544.1263071895,264544.1263071895,264586.12366119714,0.015872848290938633,-248.98294979695902,2474,10,-3.244744516618084,-248.98294979695902,2474,8621,20,27.610902599997644,budgeted_max_iter,Pool LP-IP gap,False,False,False,4.1058489970351765e-11,318,incumbent:125;Greedy:125;FIFO:125,-248.98294979695902,ok,simops,Optimal,Optimal,True,20,2500,8240,8621,-248.98294979695902,0.0730281776455732,0,261186.12366119717,3400.0,21,65167.21485871167,0.0,65167.21485871167,0.047619047619047616,0.9523809523809523,0.0,0.0,69,120089.4712589821,400.0,120489.4712589821,0.21739130434782608,0.6811594202898551,0.10144927536231885,0.007246376811594203,21,50729.437543503394,3000.0,53729.437543503394,0.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,14,25200.0,0.0,25200.0,0.0,1.0,0.0,0.0,39,10,0.35484589165417874,64.16056233918847,15.885622546115867,10,1,0.489681081258694,23,8,0.3977323989869799,1,0,0.047619047619047616,5,1,0.40206415858843936,0.07214290848102771,3400.0,263919.8484462597,263.91984844625966,16,90,19,0.128,0.72,0.152,264586.12366119714,264586.12366119714,15.885622546115867,0.35484589165417874,125,U,10,CG+IR,True,True,False,15.71527717095991
397700.4649584394,5.265547299997706,0.9590004999990924,0.0,0.0,397700.4649584394,397700.4649584394,397700.4649584394,0.0,-430.59970506599166,559,0,0.0,-430.59970506599166,559,2383,13,5.265547299997706,budgeted_max_iter,Pool LP-IP gap,False,False,False,0.0,186,Greedy:150;FIFO:150,-430.59970506599166,ok,sequential,Optimal,Optimal,True,13,1950,2123,2383,-430.59970506599166,0.18212741152273196,0,397100.4649584394,600.0,26,81148.5492274301,0.0,81148.5492274301,0.0,1.0,0.0,0.0,78,191558.0544606431,600.0,192158.0544606431,0.08974358974358974,0.46153846153846156,0.44871794871794873,0.009615384615384616,28,81793.86127036616,0.0,81793.86127036616,0.0,0.14285714285714285,0.8571428571428571,0.0,18,42600.0,0.0,42600.0,0.2777777777777778,0.2222222222222222,0.5,0.0,0,0,0.0,0.0,9.977816654592386,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.024378383698353,600.0,359275.31018914084,359.27531018914084,12,70,68,0.08,0.4666666666666667,0.4533333333333333,397700.4649584394,397700.4649584394,9.977816654592386,0.0,150,U,1,CG+IR,True,True,False,
347228.8897999599,33.298261199997796,2.3419283000039286,2.0793367839297327e-05,0.0020793367839297325,347221.66974192986,347221.66974192986,347228.8897999599,0.0020793367839297325,-337.4689293051847,5892,21,-65.1850566713506,-337.4689293051847,5892,10673,20,33.298261199997796,budgeted_stabilized,Pool LP-IP gap,False,False,True,0.0,350,incumbent:150;Greedy:150;FIFO:150,-337.4689293051847,ok,simops,Optimal,Optimal,True,20,3000,10266,10673,-337.4689293051847,0.07033184964036751,0,345928.8897999599,1300.0,26,81148.5492274301,500.0,81648.5492274301,0.0,1.0,0.0,0.009615384615384616,78,149123.88042201297,800.0,149923.88042201297,0.21794871794871795,0.5769230769230769,0.20512820512820512,0.01282051282051282,28,83256.46015051674,0.0,83256.46015051674,0.0,0.10714285714285714,0.8928571428571429,0.0,18,32400.0,0.0,32400.0,0.0,1.0,0.0,0.0,40,10,0.3110477203796082,67.52318767171549,15.783675399936389,6,1,0.2686958458633741,24,8,0.3753412586221967,0,0,0.0,10,1,0.5774693273312308,0.024498878858159826,1300.0,332630.89216781594,332.63089216781594,17,92,41,0.11333333333333333,0.6133333333333333,0.2733333333333333,347228.8897999599,347228.8897999599,15.783675399936389,0.3110477203796082,150,U,1,CG+IR,True,True,True,12.69085143356669
